epoch,readout,fan,pump,slider,valve,ToyCar,ToyConveyor,mean
8,maha_embed,0.7499,0.8049,0.9325,0.8392,0.8752,0.6735,0.8125
9,neg_cos,0.7696,0.8701,0.8318,0.9216,0.8826,0.6957,0.8286
9,logit_nll,0.7216,0.7530,0.7871,0.7276,0.8185,0.5599,0.7279
9,maha_embed,0.7089,0.8178,0.9256,0.8624,0.8898,0.6722,0.8128
10,neg_cos,0.8390,0.8850,0.8150,0.8876,0.9250,0.5954,0.8245
10,logit_nll,0.7619,0.7648,0.7596,0.7826,0.8306,0.5310,0.7384
10,maha_embed,0.7554,0.8091,0.9201,0.8432,0.8735,0.6641,0.8109
11,neg_cos,0.7885,0.9162,0.8250,0.8583,0.9120,0.6863,0.8311
11,logit_nll,0.7031,0.7842,0.7681,0.7176,0.8328,0.5328,0.7231
11,maha_embed,0.7005,0.8247,0.9356,0.8440,0.8747,0.6707,0.8084
12,neg_cos,0.7969,0.8826,0.8422,0.9430,0.9334,0.5803,0.8297
12,logit_nll,0.7430,0.7810,0.7664,0.7738,0.8520,0.5185,0.7391
12,maha_embed,0.7222,0.8130,0.9359,0.8407,0.8565,0.6590,0.8046
13,neg_cos,0.7458,0.8704,0.8495,0.9404,0.9166,0.6348,0.8263
13,logit_nll,0.7163,0.7677,0.7656,0.7105,0.8459,0.5239,0.7216
13,maha_embed,0.7385,0.8196,0.9246,0.8277,0.8476,0.6571,0.8025
14,neg_cos,0.7865,0.9154,0.8735,0.9739,0.9274,0.6889,0.8609
14,logit_nll,0.7114,0.7944,0.7652,0.8746,0.8386,0.5451,0.7549
14,maha_embed,0.7259,0.8297,0.9230,0.8498,0.8916,0.6646,0.8141
15,neg_cos,0.7869,0.8944,0.8287,0.9146,0.8561,0.6318,0.8188
15,logit_nll,0.7005,0.7844,0.7620,0.7522,0.8305,0.5388,0.7281
15,maha_embed,0.7426,0.8513,0.9206,0.8518,0.8325,0.6628,0.8103
16,neg_cos,0.7379,0.8490,0.8679,0.9032,0.8980,0.6644,0.8201
16,logit_nll,0.6805,0.7699,0.7811,0.7795,0.8156,0.5230,0.7249
16,maha_embed,0.7204,0.8103,0.9164,0.8275,0.8573,0.6683,0.8000
17,neg_cos,0.7707,0.8575,0.8817,0.9638,0.9212,0.6177,0.8354
17,logit_nll,0.7049,0.7723,0.7700,0.7934,0.8265,0.5381,0.7342
17,maha_embed,0.7094,0.8160,0.9117,0.8301,0.8855,0.6655,0.8031
18,neg_cos,0.8157,0.8525,0.8995,0.8492,0.9184,0.6264,0.8270
18,logit_nll,0.7179,0.7630,0.7905,0.7670,0.8362,0.5284,0.7338
18,maha_embed,0.7630,0.8047,0.9261,0.8748,0.8758,0.6414,0.8143
19,neg_cos,0.8001,0.8829,0.8562,0.9246,0.8916,0.6921,0.8413
19,logit_nll,0.7151,0.7870,0.7764,0.7638,0.8440,0.5438,0.7384
19,maha_embed,0.7197,0.8327,0.9167,0.8312,0.8589,0.6775,0.8061
20,neg_cos,0.7903,0.8714,0.8634,0.9342,0.9082,0.6351,0.8338
20,logit_nll,0.7205,0.7563,0.7656,0.7697,0.8348,0.5530,0.7333
20,maha_embed,0.7463,0.8234,0.9191,0.8418,0.8327,0.6605,0.8040
21,neg_cos,0.7745,0.8712,0.8959,0.9572,0.9121,0.6147,0.8376
21,logit_nll,0.7254,0.7655,0.7681,0.7401,0.8515,0.5223,0.7288
21,maha_embed,0.7375,0.8069,0.9273,0.8279,0.8046,0.6582,0.7937
22,neg_cos,0.8489,0.8501,0.8600,0.9046,0.9252,0.5882,0.8295
22,logit_nll,0.7428,0.7844,0.7746,0.8188,0.8366,0.5152,0.7454
22,maha_embed,0.7501,0.7921,0.9227,0.8341,0.8694,0.6505,0.8032
23,neg_cos,0.8209,0.8679,0.8684,0.8892,0.9149,0.6608,0.8370
23,logit_nll,0.7284,0.7713,0.7714,0.7590,0.8219,0.5321,0.7307
23,maha_embed,0.7447,0.8433,0.9221,0.8667,0.8549,0.6702,0.8170
24,neg_cos,0.8048,0.8719,0.8681,0.9177,0.9428,0.6030,0.8347
24,logit_nll,0.7169,0.7548,0.7652,0.7662,0.8239,0.5215,0.7248
24,maha_embed,0.7561,0.8373,0.9417,0.8646,0.8434,0.6265,0.8116
25,neg_cos,0.7763,0.8234,0.8429,0.9042,0.9269,0.6685,0.8237
25,logit_nll,0.7318,0.7273,0.7613,0.7003,0.8390,0.5864,0.7243
25,maha_embed,0.7151,0.8303,0.9190,0.8454,0.8050,0.6611,0.7960
26,neg_cos,0.7916,0.9172,0.8553,0.8953,0.9262,0.6734,0.8432
26,logit_nll,0.6910,0.7899,0.7609,0.7937,0.8234,0.5239,0.7305
26,maha_embed,0.7602,0.8383,0.9351,0.8133,0.8167,0.6609,0.8041
27,neg_cos,0.7186,0.9044,0.8804,0.8067,0.9216,0.6214,0.8089
27,logit_nll,0.7071,0.7855,0.7864,0.7132,0.8123,0.5203,0.7208
27,maha_embed,0.7618,0.8474,0.9346,0.8199,0.8311,0.6481,0.8072
28,neg_cos,0.8098,0.8540,0.8954,0.9072,0.9352,0.6711,0.8454
28,logit_nll,0.7377,0.7426,0.7668,0.7161,0.8401,0.5356,0.7231
28,maha_embed,0.7612,0.8229,0.9362,0.8373,0.8103,0.6765,0.8074
29,neg_cos,0.8031,0.8491,0.9044,0.8221,0.8856,0.6392,0.8172
29,logit_nll,0.7436,0.7484,0.7825,0.7268,0.7942,0.5300,0.7209
29,maha_embed,0.7398,0.7881,0.9275,0.8037,0.8331,0.6403,0.7888
30,neg_cos,0.7472,0.8660,0.8184,0.9014,0.9303,0.6443,0.8179
30,logit_nll,0.6849,0.7775,0.7591,0.7088,0.8183,0.5300,0.7131
30,maha_embed,0.7503,0.7887,0.9219,0.8176,0.8256,0.6453,0.7916
31,neg_cos,0.7164,0.9222,0.8216,0.8531,0.9020,0.6398,0.8092
31,logit_nll,0.6978,0.7823,0.7596,0.7190,0.8452,0.5315,0.7226
31,maha_embed,0.7373,0.8328,0.9325,0.8400,0.8084,0.6406,0.7986
32,neg_cos,0.7817,0.9218,0.8782,0.9068,0.9052,0.6623,0.8427
32,logit_nll,0.7143,0.8038,0.7801,0.7657,0.8092,0.5519,0.7375
32,maha_embed,0.7705,0.8070,0.9188,0.8407,0.8239,0.6601,0.8035
33,neg_cos,0.8262,0.8846,0.8787,0.9219,0.7767,0.6572,0.8242
33,logit_nll,0.7083,0.7989,0.7829,0.7213,0.7767,0.5540,0.7237
33,maha_embed,0.7689,0.8190,0.9058,0.8214,0.7734,0.6604,0.7915
34,neg_cos,0.7899,0.8841,0.8123,0.8765,0.8448,0.5904,0.7996
34,logit_nll,0.7245,0.7702,0.7648,0.7339,0.8255,0.5151,0.7224
34,maha_embed,0.7484,0.8001,0.9105,0.8205,0.7818,0.6580,0.7865
35,neg_cos,0.7781,0.9089,0.9043,0.9043,0.8551,0.6488,0.8333
35,logit_nll,0.6755,0.8000,0.8119,0.7584,0.8167,0.5408,0.7339
35,maha_embed,0.7672,0.8296,0.9187,0.8325,0.7459,0.6609,0.7925
36,neg_cos,0.7304,0.9270,0.8538,0.8648,0.8228,0.4731,0.7787
36,logit_nll,0.6888,0.8017,0.7591,0.7338,0.7997,0.5207,0.7173
36,maha_embed,0.7636,0.8073,0.9079,0.8107,0.8144,0.6712,0.7958
37,neg_cos,0.7838,0.8950,0.7856,0.8433,0.9041,0.5321,0.7907
37,logit_nll,0.7043,0.7603,0.7499,0.7046,0.8389,0.5234,0.7136
37,maha_embed,0.7704,0.8251,0.9059,0.8276,0.8099,0.6729,0.8020
38,neg_cos,0.7806,0.9201,0.8798,0.8613,0.8833,0.5338,0.8098
38,logit_nll,0.7290,0.7532,0.7677,0.6827,0.8173,0.5117,0.7103
38,maha_embed,0.7914,0.8143,0.9161,0.8095,0.8231,0.6754,0.8050
39,neg_cos,0.8336,0.8693,0.8633,0.8186,0.8967,0.5960,0.8129
39,logit_nll,0.7310,0.7487,0.7919,0.7194,0.8246,0.5275,0.7238
39,maha_embed,0.7711,0.8115,0.9302,0.8405,0.8181,0.6618,0.8055
40,neg_cos,0.7740,0.9239,0.8990,0.8910,0.8664,0.5819,0.8227
40,logit_nll,0.7108,0.8000,0.8386,0.7384,0.8271,0.5279,0.7405
40,maha_embed,0.7595,0.8171,0.9222,0.8268,0.7755,0.6530,0.7924
41,neg_cos,0.7940,0.9040,0.8425,0.8613,0.8923,0.5633,0.8096
41,logit_nll,0.6929,0.7871,0.7772,0.7216,0.8088,0.5176,0.7175
41,maha_embed,0.7377,0.8314,0.9387,0.8623,0.7889,0.6622,0.8035
42,neg_cos,0.8179,0.9091,0.8559,0.8747,0.8727,0.5539,0.8141
42,logit_nll,0.7458,0.7708,0.7809,0.7203,0.8055,0.5176,0.7235
42,maha_embed,0.7778,0.8550,0.9424,0.8484,0.8015,0.6639,0.8148
43,neg_cos,0.7432,0.9403,0.8824,0.9117,0.8871,0.5778,0.8238
43,logit_nll,0.6845,0.7976,0.7844,0.7629,0.8263,0.5250,0.7301
43,maha_embed,0.7798,0.8397,0.9384,0.8902,0.8297,0.6538,0.8219
44,neg_cos,0.8196,0.9195,0.8728,0.8726,0.8887,0.6332,0.8344
44,logit_nll,0.7202,0.7883,0.7807,0.7556,0.8231,0.5356,0.7339
44,maha_embed,0.7776,0.8282,0.9301,0.9068,0.8127,0.6466,0.8170
45,neg_cos,0.7870,0.9070,0.8650,0.8838,0.9150,0.5103,0.8114
45,logit_nll,0.7087,0.7942,0.7908,0.7088,0.8286,0.5237,0.7258
45,maha_embed,0.7692,0.8144,0.9286,0.8582,0.8146,0.6770,0.8103
46,neg_cos,0.8044,0.8136,0.8656,0.8556,0.9163,0.5047,0.7934
46,logit_nll,0.7509,0.7550,0.8090,0.6839,0.8392,0.5185,0.7261
46,maha_embed,0.7451,0.7901,0.9444,0.8285,0.7807,0.6639,0.7921
47,neg_cos,0.7723,0.8773,0.8519,0.8687,0.9029,0.6024,0.8126
47,logit_nll,0.7060,0.7600,0.8316,0.6649,0.8258,0.5289,0.7195
47,maha_embed,0.7431,0.8333,0.9387,0.8841,0.7834,0.6543,0.8061
48,neg_cos,0.7362,0.8484,0.9325,0.8008,0.9322,0.5567,0.8011
48,logit_nll,0.6597,0.7497,0.8300,0.6315,0.8346,0.5248,0.7050
48,maha_embed,0.7601,0.8273,0.9374,0.8106,0.7727,0.6557,0.7940
49,neg_cos,0.7679,0.8932,0.9373,0.7366,0.8863,0.5817,0.8005
49,logit_nll,0.6676,0.7836,0.8425,0.5605,0.8047,0.5349,0.6990
49,maha_embed,0.7619,0.8700,0.9355,0.8290,0.7902,0.6457,0.8054
50,neg_cos,0.7281,0.9119,0.8869,0.8609,0.8721,0.6071,0.8112
50,logit_nll,0.6834,0.8076,0.8426,0.6754,0.8099,0.5431,0.7270
50,maha_embed,0.7697,0.8455,0.9206,0.8401,0.7660,0.6593,0.8002
