epoch,readout,fan,pump,slider,valve,ToyCar,ToyConveyor,mean
8,maha_embed,0.7505,0.8293,0.8239,0.8471,0.8106,0.6297,0.7819
8,fusion_maha,0.5351,0.6223,0.7902,0.5263,0.7818,0.5865,0.6404
9,recon_spmax,0.6002,0.4990,0.6322,0.2673,0.5251,0.5013,0.5042
9,recon_spmean,0.4482,0.4469,0.6880,0.3036,0.5586,0.5390,0.4974
9,neg_cos,0.8287,0.8657,0.8287,0.7897,0.8891,0.5806,0.7971
9,logit_nll,0.7645,0.8319,0.8327,0.7465,0.8307,0.5351,0.7569
9,fusion_negcos,0.6605,0.7313,0.8519,0.5888,0.7908,0.5770,0.7001
9,maha_embed,0.7767,0.8902,0.8802,0.8517,0.8553,0.6175,0.8119
9,fusion_maha,0.6282,0.7279,0.7756,0.5797,0.7638,0.5952,0.6784
10,recon_spmax,0.6074,0.5197,0.5686,0.4064,0.5461,0.5005,0.5248
10,recon_spmean,0.5145,0.4787,0.6727,0.3503,0.5344,0.5297,0.5134
10,neg_cos,0.7310,0.8655,0.7682,0.7189,0.8142,0.5715,0.7449
10,logit_nll,0.7015,0.7381,0.7763,0.6640,0.8018,0.5426,0.7040
10,fusion_negcos,0.6388,0.7160,0.8685,0.5627,0.7391,0.5773,0.6837
10,maha_embed,0.7662,0.8822,0.8202,0.8756,0.8004,0.6267,0.7952
10,fusion_maha,0.6555,0.7160,0.7657,0.6323,0.7090,0.5841,0.6771
11,recon_spmax,0.5485,0.4388,0.5449,0.3440,0.6160,0.5179,0.5017
11,recon_spmean,0.4636,0.4215,0.6650,0.3347,0.5687,0.5423,0.4993
11,neg_cos,0.7697,0.9157,0.8543,0.7941,0.8143,0.6381,0.7977
11,logit_nll,0.7552,0.8073,0.8355,0.7937,0.7502,0.5811,0.7538
11,fusion_negcos,0.6717,0.7318,0.8526,0.5956,0.7425,0.6312,0.7042
11,maha_embed,0.7360,0.8848,0.8432,0.9055,0.8708,0.6636,0.8173
11,fusion_maha,0.5957,0.7068,0.8089,0.6083,0.7711,0.6149,0.6843
12,recon_spmax,0.6131,0.5064,0.6674,0.3970,0.5204,0.4963,0.5334
12,recon_spmean,0.5035,0.4486,0.7033,0.3315,0.5136,0.5254,0.5043
12,neg_cos,0.7773,0.9253,0.8793,0.8383,0.8467,0.5482,0.8025
12,logit_nll,0.7445,0.8122,0.8433,0.7038,0.7878,0.5152,0.7345
12,fusion_negcos,0.6666,0.7269,0.8857,0.5694,0.7442,0.5669,0.6933
12,maha_embed,0.7755,0.9152,0.9169,0.8906,0.8782,0.6708,0.8412
12,fusion_maha,0.6464,0.7483,0.8157,0.6236,0.7539,0.6060,0.6990
13,recon_spmax,0.6087,0.5913,0.6352,0.4569,0.6040,0.5301,0.5710
13,recon_spmean,0.5071,0.4967,0.7178,0.3472,0.6001,0.5555,0.5374
13,neg_cos,0.8274,0.8012,0.8694,0.7744,0.7967,0.4857,0.7591
13,logit_nll,0.8078,0.7927,0.8355,0.7468,0.8200,0.5216,0.7541
13,fusion_negcos,0.6766,0.7104,0.8690,0.6113,0.7874,0.5587,0.7022
13,maha_embed,0.7465,0.8786,0.8866,0.9054,0.7787,0.6817,0.8129
13,fusion_maha,0.6374,0.7354,0.8063,0.6577,0.7193,0.6232,0.6965
14,recon_spmax,0.5597,0.5140,0.6894,0.3548,0.5510,0.4867,0.5259
14,recon_spmean,0.4554,0.4715,0.6826,0.3216,0.5573,0.5369,0.5042
14,neg_cos,0.7320,0.7990,0.8278,0.8168,0.8478,0.5207,0.7573
14,logit_nll,0.7250,0.7419,0.8090,0.7111,0.8212,0.5168,0.7208
14,fusion_negcos,0.6445,0.6948,0.8514,0.5338,0.7628,0.5392,0.6711
14,maha_embed,0.7192,0.8712,0.8947,0.9147,0.8419,0.6244,0.8110
14,fusion_maha,0.6133,0.7227,0.8323,0.6169,0.7494,0.5892,0.6873
15,recon_spmax,0.6471,0.5010,0.6536,0.4438,0.5605,0.4936,0.5499
15,recon_spmean,0.5450,0.4430,0.7006,0.3866,0.5627,0.5440,0.5303
15,neg_cos,0.8008,0.8458,0.9043,0.6676,0.8355,0.5623,0.7694
15,logit_nll,0.7666,0.7725,0.8599,0.7130,0.8181,0.5308,0.7435
15,fusion_negcos,0.6920,0.6798,0.8643,0.6267,0.7622,0.5793,0.7007
15,maha_embed,0.7960,0.8408,0.8745,0.8828,0.8808,0.6678,0.8238
15,fusion_maha,0.7015,0.6839,0.8256,0.6311,0.7769,0.6147,0.7056
16,recon_spmax,0.6217,0.5539,0.6923,0.4898,0.4938,0.5044,0.5593
16,recon_spmean,0.4853,0.4783,0.7052,0.4243,0.5064,0.5446,0.5240
16,neg_cos,0.7560,0.8094,0.9207,0.7300,0.8364,0.6008,0.7756
16,logit_nll,0.7234,0.7815,0.8716,0.6768,0.8300,0.5108,0.7324
16,fusion_negcos,0.6649,0.7110,0.8789,0.6550,0.7343,0.5998,0.7073
16,maha_embed,0.7721,0.8917,0.9237,0.9193,0.8227,0.6434,0.8288
16,fusion_maha,0.6587,0.7526,0.8507,0.7004,0.6944,0.6085,0.7109
17,recon_spmax,0.6061,0.4573,0.6383,0.3643,0.5223,0.5132,0.5169
17,recon_spmean,0.4971,0.4411,0.6829,0.3262,0.5074,0.5506,0.5009
17,neg_cos,0.7747,0.8165,0.9031,0.8223,0.8268,0.5734,0.7861
17,logit_nll,0.7591,0.7936,0.8431,0.7177,0.7951,0.5538,0.7437
17,fusion_negcos,0.6594,0.6825,0.8730,0.5643,0.7444,0.5847,0.6847
17,maha_embed,0.7701,0.8566,0.9301,0.8460,0.8134,0.6696,0.8143
17,fusion_maha,0.6364,0.6795,0.7935,0.5981,0.7029,0.6151,0.6709
18,recon_spmax,0.5832,0.5631,0.5935,0.3220,0.5149,0.5131,0.5150
18,recon_spmean,0.4575,0.5207,0.6687,0.3107,0.5289,0.5493,0.5060
18,neg_cos,0.7968,0.8033,0.8705,0.8563,0.6895,0.6021,0.7698
18,logit_nll,0.7584,0.7356,0.8473,0.7585,0.7179,0.5627,0.7301
18,fusion_negcos,0.6527,0.7383,0.8649,0.5756,0.6937,0.5898,0.6858
18,maha_embed,0.8174,0.8493,0.9123,0.8902,0.8293,0.6635,0.8270
18,fusion_maha,0.6616,0.7413,0.8024,0.6169,0.7047,0.6060,0.6888
19,recon_spmax,0.6475,0.5264,0.7256,0.4030,0.4942,0.5027,0.5499
19,recon_spmean,0.5441,0.4986,0.7081,0.3663,0.4935,0.5507,0.5269
19,neg_cos,0.7245,0.8375,0.8381,0.8691,0.8591,0.4962,0.7708
19,logit_nll,0.7537,0.7527,0.7933,0.7317,0.8652,0.5219,0.7364
19,fusion_negcos,0.6852,0.7353,0.8326,0.6334,0.7679,0.5425,0.6995
19,maha_embed,0.8148,0.8714,0.9139,0.8626,0.8209,0.6515,0.8225
19,fusion_maha,0.6926,0.7408,0.8035,0.6537,0.6734,0.6091,0.6955
20,recon_spmax,0.5224,0.5204,0.6688,0.4002,0.5493,0.4855,0.5244
20,recon_spmean,0.4628,0.5092,0.6933,0.3677,0.5393,0.5428,0.5192
20,neg_cos,0.7524,0.8728,0.9230,0.8125,0.7257,0.5927,0.7798
20,logit_nll,0.8070,0.7931,0.8808,0.8030,0.7576,0.5601,0.7669
20,fusion_negcos,0.6698,0.7585,0.8742,0.6676,0.7383,0.5840,0.7154
20,maha_embed,0.7701,0.8647,0.9337,0.9031,0.8442,0.6593,0.8292
20,fusion_maha,0.6342,0.7592,0.8369,0.6893,0.7406,0.6168,0.7128
21,recon_spmax,0.4854,0.5026,0.6527,0.3556,0.4706,0.4780,0.4908
21,recon_spmean,0.4448,0.4906,0.6893,0.3736,0.5264,0.5384,0.5105
21,neg_cos,0.8079,0.8865,0.9008,0.7362,0.8461,0.5506,0.7880
21,logit_nll,0.7480,0.8115,0.8806,0.7025,0.8183,0.5408,0.7503
21,fusion_negcos,0.6660,0.7625,0.8973,0.5822,0.7812,0.5681,0.7096
21,maha_embed,0.7502,0.8842,0.9355,0.8644,0.8116,0.6420,0.8146
21,fusion_maha,0.6122,0.7484,0.8090,0.6557,0.7052,0.6152,0.6909
22,recon_spmax,0.5555,0.5775,0.7256,0.6424,0.5568,0.4876,0.5909
22,recon_spmean,0.4423,0.4824,0.7101,0.4830,0.5566,0.5439,0.5364
22,neg_cos,0.7734,0.8144,0.8826,0.7292,0.8704,0.5360,0.7677
22,logit_nll,0.7505,0.7313,0.8475,0.7597,0.8207,0.5041,0.7356
22,fusion_negcos,0.6458,0.7106,0.8701,0.7414,0.7791,0.5401,0.7145
22,maha_embed,0.8144,0.8390,0.9048,0.8702,0.8462,0.6776,0.8254
22,fusion_maha,0.6419,0.6996,0.7923,0.7385,0.7482,0.6291,0.7083
23,recon_spmax,0.5192,0.5657,0.6277,0.3548,0.5500,0.4927,0.5184
23,recon_spmean,0.4673,0.5124,0.6865,0.3401,0.5669,0.5471,0.5201
23,neg_cos,0.7683,0.8273,0.8038,0.8667,0.7132,0.5569,0.7560
23,logit_nll,0.7425,0.8076,0.8304,0.7792,0.6777,0.5691,0.7344
23,fusion_negcos,0.6798,0.7532,0.8668,0.6562,0.7451,0.5698,0.7118
23,maha_embed,0.7818,0.8448,0.9361,0.8567,0.8017,0.6570,0.8130
23,fusion_maha,0.6491,0.6987,0.7769,0.6139,0.7134,0.6113,0.6772
24,recon_spmax,0.5414,0.5147,0.6038,0.5123,0.5126,0.4880,0.5288
24,recon_spmean,0.4571,0.4852,0.6976,0.4115,0.5382,0.5446,0.5224
24,neg_cos,0.7461,0.8611,0.8219,0.7201,0.8439,0.5547,0.7580
24,logit_nll,0.6857,0.7853,0.7025,0.6943,0.8059,0.5145,0.6980
24,fusion_negcos,0.6172,0.7464,0.8399,0.6135,0.7686,0.5714,0.6928
24,maha_embed,0.8319,0.8842,0.9108,0.8972,0.8406,0.6556,0.8367
24,fusion_maha,0.6375,0.7234,0.8347,0.7023,0.7306,0.6153,0.7073
25,recon_spmax,0.5133,0.4617,0.6048,0.4148,0.4703,0.4884,0.4922
25,recon_spmean,0.4421,0.4612,0.6862,0.3903,0.5198,0.5417,0.5069
25,neg_cos,0.6937,0.8706,0.9328,0.8438,0.7600,0.5525,0.7756
25,logit_nll,0.6897,0.7686,0.8951,0.7247,0.8015,0.5269,0.7344
25,fusion_negcos,0.6147,0.7096,0.8860,0.6189,0.7274,0.5665,0.6872
25,maha_embed,0.8024,0.8484,0.9435,0.8750,0.8030,0.6488,0.8202
25,fusion_maha,0.6364,0.7011,0.8355,0.6289,0.7197,0.6185,0.6900
26,recon_spmax,0.5538,0.6747,0.7533,0.5925,0.5759,0.5486,0.6165
26,recon_spmean,0.4282,0.5366,0.7354,0.4495,0.5645,0.5647,0.5465
26,neg_cos,0.7418,0.8764,0.9180,0.8239,0.8091,0.5320,0.7835
26,logit_nll,0.7318,0.8448,0.8621,0.7517,0.7770,0.5159,0.7472
26,fusion_negcos,0.6432,0.7868,0.8878,0.6776,0.7879,0.5606,0.7240
26,maha_embed,0.7794,0.9097,0.9003,0.8537,0.7980,0.6552,0.8160
26,fusion_maha,0.6294,0.7577,0.8076,0.6952,0.7100,0.6213,0.7035
27,recon_spmax,0.5730,0.5720,0.6759,0.4310,0.5613,0.4956,0.5515
27,recon_spmean,0.4784,0.4996,0.7016,0.3902,0.5788,0.5490,0.5329
27,neg_cos,0.7488,0.8542,0.9190,0.8279,0.8683,0.5157,0.7890
27,logit_nll,0.7278,0.7775,0.8254,0.7684,0.8195,0.5251,0.7406
27,fusion_negcos,0.6415,0.7396,0.8440,0.6119,0.8069,0.5539,0.6996
27,maha_embed,0.7789,0.8856,0.9359,0.8785,0.8325,0.6727,0.8307
27,fusion_maha,0.6276,0.7474,0.7967,0.6464,0.7499,0.6284,0.6994
28,recon_spmax,0.4967,0.5119,0.6325,0.3979,0.4992,0.4825,0.5034
28,recon_spmean,0.4555,0.4923,0.6814,0.3869,0.5417,0.5430,0.5168
28,neg_cos,0.8014,0.8446,0.8489,0.8078,0.7052,0.6435,0.7752
28,logit_nll,0.7378,0.7994,0.8247,0.7524,0.7143,0.5195,0.7247
28,fusion_negcos,0.6465,0.7458,0.8568,0.6828,0.7101,0.6135,0.7093
28,maha_embed,0.7962,0.8947,0.9315,0.8773,0.8557,0.6573,0.8354
28,fusion_maha,0.6493,0.7246,0.7979,0.6581,0.7434,0.6180,0.6986
29,recon_spmax,0.5299,0.4959,0.6478,0.4805,0.5631,0.4889,0.5343
29,recon_spmean,0.4505,0.4627,0.6844,0.4258,0.5762,0.5448,0.5241
29,neg_cos,0.7386,0.8126,0.8870,0.7897,0.7990,0.5466,0.7623
29,logit_nll,0.7006,0.7510,0.8328,0.7757,0.8150,0.5104,0.7309
29,fusion_negcos,0.6314,0.7046,0.8696,0.6722,0.7882,0.5685,0.7058
29,maha_embed,0.7903,0.8979,0.9402,0.8975,0.8161,0.6548,0.8328
29,fusion_maha,0.6443,0.7164,0.8323,0.7125,0.7478,0.6154,0.7114
30,recon_spmax,0.5187,0.4882,0.6515,0.4463,0.5315,0.4857,0.5203
30,recon_spmean,0.4245,0.4611,0.6969,0.3775,0.5653,0.5407,0.5110
30,neg_cos,0.7739,0.7932,0.9536,0.7538,0.8279,0.6066,0.7848
30,logit_nll,0.7532,0.7589,0.8426,0.6986,0.7905,0.5428,0.7311
30,fusion_negcos,0.6427,0.6665,0.8730,0.5938,0.7755,0.5917,0.6905
30,maha_embed,0.7880,0.8920,0.9472,0.8887,0.8341,0.6588,0.8348
30,fusion_maha,0.6399,0.6856,0.8026,0.6544,0.7478,0.6251,0.6926
31,recon_spmax,0.6174,0.5966,0.5757,0.4323,0.4974,0.5126,0.5387
31,recon_spmean,0.5101,0.4951,0.6645,0.3808,0.4718,0.5431,0.5109
31,neg_cos,0.8333,0.8651,0.8331,0.8773,0.8588,0.5480,0.8026
31,logit_nll,0.7973,0.8400,0.8505,0.8616,0.7957,0.5554,0.7834
31,fusion_negcos,0.6983,0.7492,0.8764,0.6354,0.7257,0.5888,0.7123
31,maha_embed,0.7802,0.8677,0.9446,0.9078,0.8217,0.6616,0.8306
31,fusion_maha,0.6745,0.7121,0.8061,0.6687,0.6818,0.6212,0.6941
32,recon_spmax,0.5326,0.5267,0.6060,0.5094,0.6271,0.4872,0.5482
32,recon_spmean,0.4667,0.4886,0.6747,0.4503,0.6065,0.5451,0.5386
32,neg_cos,0.8225,0.9079,0.9491,0.8701,0.8381,0.5840,0.8286
32,logit_nll,0.7087,0.7712,0.8686,0.7524,0.7946,0.5230,0.7364
32,fusion_negcos,0.6539,0.7255,0.8764,0.7023,0.7837,0.5895,0.7219
32,maha_embed,0.8017,0.8336,0.9512,0.9335,0.8571,0.6689,0.8410
32,fusion_maha,0.6492,0.6994,0.8124,0.7584,0.7915,0.6235,0.7224
33,recon_spmax,0.5535,0.5175,0.6069,0.4844,0.5387,0.4908,0.5320
33,recon_spmean,0.4773,0.4899,0.6794,0.4211,0.5428,0.5344,0.5242
33,neg_cos,0.7113,0.8340,0.9606,0.8451,0.8240,0.6747,0.8083
33,logit_nll,0.7321,0.7738,0.8921,0.8170,0.8277,0.5718,0.7691
33,fusion_negcos,0.6717,0.7396,0.8822,0.7071,0.7556,0.6043,0.7268
33,maha_embed,0.7744,0.8553,0.9492,0.8815,0.7785,0.6588,0.8163
33,fusion_maha,0.6428,0.7196,0.8475,0.7015,0.6963,0.6162,0.7040
34,recon_spmax,0.5805,0.5429,0.6039,0.4918,0.5877,0.4915,0.5497
34,recon_spmean,0.5198,0.4975,0.6825,0.4237,0.5864,0.5451,0.5425
34,neg_cos,0.7692,0.8325,0.9087,0.8157,0.8633,0.6701,0.8099
34,logit_nll,0.7006,0.7797,0.8690,0.7519,0.8116,0.5567,0.7449
34,fusion_negcos,0.6602,0.7254,0.8890,0.6570,0.7866,0.6115,0.7216
34,maha_embed,0.7879,0.8844,0.9509,0.8742,0.7594,0.7109,0.8279
34,fusion_maha,0.6460,0.7364,0.8090,0.6867,0.7269,0.6415,0.7078
35,recon_spmax,0.5377,0.5553,0.6038,0.4433,0.5332,0.4927,0.5277
35,recon_spmean,0.4859,0.4970,0.6905,0.4238,0.5430,0.5522,0.5321
35,neg_cos,0.7753,0.8684,0.8790,0.7868,0.8597,0.5402,0.7849
35,logit_nll,0.7656,0.8267,0.8786,0.7755,0.8493,0.5861,0.7803
35,fusion_negcos,0.6659,0.7520,0.8851,0.6927,0.7858,0.5939,0.7292
35,maha_embed,0.7707,0.8520,0.9531,0.8777,0.7815,0.6934,0.8214
35,fusion_maha,0.6487,0.7445,0.8006,0.7102,0.7117,0.6387,0.7091
36,recon_spmax,0.6069,0.5832,0.6096,0.4244,0.5384,0.4868,0.5416
36,recon_spmean,0.5293,0.5063,0.6855,0.4085,0.5420,0.5455,0.5362
36,neg_cos,0.6985,0.7409,0.8638,0.8294,0.8589,0.5097,0.7502
36,logit_nll,0.7421,0.7558,0.8439,0.7421,0.8315,0.5246,0.7400
36,fusion_negcos,0.6895,0.7004,0.8808,0.6696,0.7803,0.5583,0.7132
36,maha_embed,0.7641,0.9022,0.9286,0.9106,0.7855,0.6740,0.8275
36,fusion_maha,0.6821,0.7466,0.7965,0.7097,0.7236,0.6278,0.7144
37,recon_spmax,0.5334,0.5223,0.6019,0.4260,0.6072,0.4820,0.5288
37,recon_spmean,0.4816,0.4972,0.6806,0.4142,0.5947,0.5412,0.5349
37,neg_cos,0.7150,0.7783,0.8903,0.6521,0.8744,0.5114,0.7369
37,logit_nll,0.7038,0.7561,0.8735,0.7317,0.8130,0.5092,0.7312
37,fusion_negcos,0.6564,0.7177,0.8707,0.6359,0.8097,0.5410,0.7052
37,maha_embed,0.7247,0.8725,0.9335,0.8756,0.7842,0.6415,0.8053
37,fusion_maha,0.6262,0.7475,0.8066,0.7040,0.7404,0.6094,0.7057
38,recon_spmax,0.5048,0.5817,0.6056,0.4791,0.6505,0.4915,0.5522
38,recon_spmean,0.4280,0.5164,0.6903,0.4197,0.6142,0.5425,0.5352
38,neg_cos,0.7961,0.8753,0.9302,0.7300,0.8228,0.5107,0.7775
38,logit_nll,0.7296,0.8476,0.9168,0.7303,0.8252,0.5281,0.7629
38,fusion_negcos,0.6336,0.7474,0.8774,0.6553,0.8139,0.5452,0.7121
38,maha_embed,0.7871,0.8732,0.9606,0.8256,0.7400,0.6786,0.8109
38,fusion_maha,0.6025,0.7263,0.8358,0.6446,0.7539,0.6305,0.6989
39,recon_spmax,0.5528,0.5421,0.5842,0.4320,0.5152,0.4875,0.5190
39,recon_spmean,0.4804,0.4954,0.6723,0.4053,0.5336,0.5444,0.5219
39,neg_cos,0.7532,0.8258,0.8472,0.8027,0.8605,0.5945,0.7806
39,logit_nll,0.7321,0.7665,0.8440,0.7157,0.8314,0.5479,0.7396
39,fusion_negcos,0.6784,0.7169,0.8565,0.6657,0.7688,0.5983,0.7141
39,maha_embed,0.8066,0.8527,0.9467,0.8991,0.8092,0.6987,0.8355
39,fusion_maha,0.6699,0.7116,0.8194,0.6990,0.7283,0.6401,0.7114
40,recon_spmax,0.4978,0.5477,0.6199,0.4436,0.5211,0.5181,0.5247
40,recon_spmean,0.4540,0.4959,0.6717,0.4175,0.5640,0.5416,0.5241
40,neg_cos,0.8085,0.8302,0.8988,0.6398,0.7902,0.5974,0.7608
40,logit_nll,0.7930,0.8194,0.8970,0.6600,0.7672,0.5842,0.7535
40,fusion_negcos,0.6917,0.7779,0.9006,0.6371,0.7381,0.5887,0.7224
40,maha_embed,0.7522,0.8702,0.9427,0.8579,0.8381,0.6592,0.8200
40,fusion_maha,0.6231,0.7264,0.8108,0.6639,0.7557,0.6253,0.7009
41,recon_spmax,0.4641,0.4866,0.5993,0.4333,0.5556,0.4892,0.5047
41,recon_spmean,0.4485,0.4761,0.6819,0.4144,0.5739,0.5463,0.5235
41,neg_cos,0.7561,0.7253,0.8828,0.8514,0.8432,0.5397,0.7664
41,logit_nll,0.7530,0.7419,0.8787,0.7547,0.8238,0.5079,0.7433
41,fusion_negcos,0.6602,0.6667,0.8860,0.6375,0.7918,0.5828,0.7042
41,maha_embed,0.8022,0.8346,0.9266,0.8716,0.8048,0.7049,0.8241
41,fusion_maha,0.6879,0.6817,0.8284,0.6883,0.7339,0.6406,0.7101
42,recon_spmax,0.5170,0.5093,0.5961,0.4477,0.6270,0.4867,0.5306
42,recon_spmean,0.4674,0.4936,0.6753,0.4276,0.5854,0.5460,0.5326
42,neg_cos,0.7458,0.8839,0.9391,0.7847,0.7653,0.5498,0.7781
42,logit_nll,0.7187,0.8300,0.9201,0.7891,0.7901,0.5295,0.7629
42,fusion_negcos,0.6457,0.7515,0.8782,0.6672,0.7628,0.5700,0.7126
42,maha_embed,0.7666,0.8942,0.9546,0.8949,0.8100,0.6628,0.8305
42,fusion_maha,0.6610,0.7233,0.8156,0.7144,0.7425,0.6268,0.7139
43,recon_spmax,0.5886,0.5385,0.6407,0.5148,0.6090,0.4952,0.5645
43,recon_spmean,0.5186,0.5096,0.6945,0.4516,0.5859,0.5535,0.5523
43,neg_cos,0.7287,0.8630,0.9091,0.8054,0.8558,0.5902,0.7920
43,logit_nll,0.7392,0.7415,0.8069,0.7138,0.8254,0.5141,0.7235
43,fusion_negcos,0.6940,0.7070,0.8558,0.6517,0.8045,0.5948,0.7180
43,maha_embed,0.8001,0.8639,0.9412,0.9138,0.8455,0.6888,0.8422
43,fusion_maha,0.7018,0.7341,0.8345,0.7403,0.7653,0.6367,0.7355
44,recon_spmax,0.5722,0.5309,0.6139,0.4267,0.5251,0.4862,0.5258
44,recon_spmean,0.5030,0.5152,0.6839,0.4050,0.5356,0.5486,0.5319
44,neg_cos,0.7720,0.8737,0.8339,0.7558,0.7740,0.6561,0.7776
44,logit_nll,0.7352,0.7657,0.8379,0.7595,0.8123,0.6051,0.7526
44,fusion_negcos,0.6898,0.7417,0.8811,0.6514,0.7507,0.6306,0.7242
44,maha_embed,0.8062,0.8817,0.9301,0.8866,0.8133,0.6632,0.8302
44,fusion_maha,0.6909,0.7414,0.8364,0.7105,0.7346,0.6227,0.7228
45,recon_spmax,0.5025,0.5204,0.6153,0.4487,0.5562,0.4868,0.5216
45,recon_spmean,0.4698,0.4965,0.6775,0.4198,0.5563,0.5451,0.5275
45,neg_cos,0.7989,0.8233,0.8591,0.7783,0.7988,0.6444,0.7838
45,logit_nll,0.7309,0.7426,0.8157,0.6837,0.8274,0.5325,0.7221
45,fusion_negcos,0.6736,0.7111,0.8608,0.6442,0.7813,0.5930,0.7107
45,maha_embed,0.7768,0.8352,0.9227,0.8894,0.8017,0.6747,0.8167
45,fusion_maha,0.6516,0.7255,0.8047,0.6969,0.7313,0.6305,0.7067
46,recon_spmax,0.5283,0.5338,0.5821,0.4513,0.6162,0.4843,0.5327
46,recon_spmean,0.4848,0.5113,0.6790,0.4108,0.5968,0.5451,0.5380
46,neg_cos,0.7856,0.8357,0.8293,0.6774,0.9021,0.6135,0.7739
