epoch,readout,fan,pump,slider,valve,ToyCar,ToyConveyor,mean
15,neg_cos,0.7872,0.8504,0.8461,0.9196,0.8744,0.6275,0.8175
15,logit_nll,0.7409,0.7603,0.7721,0.6951,0.8226,0.5147,0.7176
15,maha_embed,0.7135,0.7791,0.9233,0.8182,0.8510,0.6569,0.7903
16,neg_cos,0.8389,0.8391,0.8987,0.8977,0.9182,0.5974,0.8317
16,logit_nll,0.7149,0.7927,0.7901,0.7370,0.8285,0.5249,0.7313
16,maha_embed,0.7047,0.8031,0.9151,0.7935,0.8302,0.6566,0.7839
17,neg_cos,0.8193,0.8829,0.8885,0.8910,0.9452,0.6114,0.8397
17,logit_nll,0.7220,0.8013,0.8002,0.6794,0.8734,0.5462,0.7371
17,maha_embed,0.7444,0.7993,0.9145,0.8252,0.8336,0.6661,0.7972
18,neg_cos,0.7549,0.8547,0.8889,0.9030,0.9210,0.6310,0.8256
18,logit_nll,0.7142,0.7819,0.7819,0.7570,0.8158,0.5291,0.7300
18,maha_embed,0.7338,0.8286,0.9195,0.8041,0.8462,0.6696,0.8003
19,neg_cos,0.8095,0.8111,0.8483,0.7865,0.9318,0.6086,0.7993
19,logit_nll,0.7392,0.7719,0.7675,0.7858,0.8274,0.5257,0.7362
19,maha_embed,0.7512,0.8207,0.9136,0.8406,0.8158,0.6742,0.8027
20,neg_cos,0.7682,0.8755,0.8872,0.8381,0.8996,0.6885,0.8262
20,logit_nll,0.7159,0.7972,0.7844,0.7316,0.8576,0.5446,0.7386
20,maha_embed,0.7020,0.8256,0.9264,0.8324,0.7986,0.6675,0.7921
21,neg_cos,0.8163,0.8593,0.8799,0.9395,0.9268,0.6228,0.8407
21,logit_nll,0.7113,0.7752,0.7680,0.7348,0.8432,0.5336,0.7277
21,maha_embed,0.7773,0.8367,0.9142,0.8530,0.8199,0.6776,0.8131
22,neg_cos,0.8301,0.8808,0.9127,0.9253,0.9217,0.5641,0.8391
22,logit_nll,0.7059,0.7748,0.7899,0.8047,0.8286,0.5307,0.7391
22,maha_embed,0.7446,0.8413,0.9233,0.8244,0.8036,0.6764,0.8023
23,neg_cos,0.8173,0.8565,0.8298,0.9476,0.9209,0.6095,0.8303
23,logit_nll,0.6989,0.7749,0.7641,0.7462,0.8302,0.5273,0.7236
23,maha_embed,0.7395,0.8410,0.9139,0.8263,0.8254,0.6688,0.8025
24,neg_cos,0.8011,0.8794,0.8596,0.9238,0.9181,0.6597,0.8403
24,logit_nll,0.7147,0.7782,0.7781,0.7400,0.8078,0.5273,0.7243
24,maha_embed,0.7319,0.8546,0.9098,0.7933,0.8198,0.6597,0.7949
25,neg_cos,0.7938,0.8505,0.8444,0.9032,0.9399,0.6643,0.8327
25,logit_nll,0.7254,0.7654,0.7755,0.7380,0.8482,0.5375,0.7317
25,maha_embed,0.7337,0.8342,0.9000,0.8227,0.7838,0.6575,0.7887
26,neg_cos,0.8204,0.9017,0.8967,0.9162,0.7980,0.5936,0.8211
26,logit_nll,0.7328,0.7606,0.7859,0.6858,0.8203,0.5442,0.7216
26,maha_embed,0.7580,0.8591,0.9223,0.8524,0.8164,0.6544,0.8104
27,neg_cos,0.8234,0.9145,0.8431,0.8366,0.9083,0.5659,0.8153
27,logit_nll,0.7150,0.7663,0.7661,0.7362,0.8420,0.5194,0.7242
27,maha_embed,0.7425,0.8647,0.9096,0.8214,0.8063,0.6514,0.7993
28,neg_cos,0.8056,0.8895,0.9003,0.8816,0.8827,0.5920,0.8253
28,logit_nll,0.7303,0.7698,0.7919,0.6994,0.8101,0.5156,0.7195
28,maha_embed,0.6934,0.8454,0.9024,0.8034,0.8482,0.6513,0.7907
29,neg_cos,0.7836,0.8372,0.8532,0.8762,0.9206,0.5985,0.8115
29,logit_nll,0.6984,0.7514,0.7690,0.6253,0.8447,0.5208,0.7016
29,maha_embed,0.7418,0.8470,0.9022,0.8008,0.8124,0.6587,0.7938
30,neg_cos,0.8260,0.8460,0.8859,0.9253,0.8882,0.6124,0.8307
30,logit_nll,0.7083,0.7683,0.7510,0.7745,0.8366,0.5226,0.7269
30,maha_embed,0.7117,0.8130,0.8975,0.8416,0.8233,0.6794,0.7944
31,neg_cos,0.7717,0.8904,0.8893,0.9411,0.8922,0.6020,0.8311
31,logit_nll,0.6938,0.7768,0.7890,0.7508,0.8521,0.5601,0.7371
31,maha_embed,0.7551,0.8363,0.9206,0.8314,0.8173,0.6609,0.8036
32,neg_cos,0.8170,0.8479,0.8747,0.8812,0.8884,0.6439,0.8255
32,logit_nll,0.7231,0.7563,0.7764,0.6305,0.8357,0.5287,0.7084
32,maha_embed,0.7597,0.8338,0.9099,0.8182,0.7898,0.6698,0.7969
33,neg_cos,0.7687,0.8797,0.8579,0.8740,0.8630,0.6513,0.8158
33,logit_nll,0.7000,0.7828,0.7707,0.6597,0.8230,0.5264,0.7104
33,maha_embed,0.7645,0.8178,0.8934,0.8436,0.8120,0.6546,0.7977
34,neg_cos,0.8061,0.8795,0.8620,0.8452,0.9049,0.6249,0.8204
34,logit_nll,0.7464,0.7744,0.7457,0.6951,0.8395,0.5251,0.7210
34,maha_embed,0.7405,0.8227,0.8830,0.8215,0.8171,0.6627,0.7913
35,neg_cos,0.7954,0.8707,0.8793,0.8186,0.9072,0.6334,0.8174
35,logit_nll,0.7267,0.7599,0.7638,0.6294,0.8235,0.5294,0.7055
35,maha_embed,0.7458,0.8325,0.9091,0.8296,0.7765,0.6363,0.7883
36,neg_cos,0.7634,0.7940,0.8642,0.8450,0.9414,0.6197,0.8046
36,logit_nll,0.7529,0.7525,0.7686,0.6451,0.8574,0.5149,0.7152
36,maha_embed,0.7342,0.8436,0.9241,0.8444,0.7954,0.6366,0.7964
37,neg_cos,0.7793,0.8661,0.8467,0.8741,0.9062,0.5535,0.8043
37,logit_nll,0.6973,0.7655,0.7829,0.6889,0.8184,0.5149,0.7113
37,maha_embed,0.7447,0.8623,0.9352,0.8372,0.7932,0.6275,0.8000
38,neg_cos,0.7756,0.9223,0.8557,0.9331,0.9290,0.5520,0.8280
38,logit_nll,0.6998,0.7763,0.7797,0.7443,0.8352,0.5253,0.7268
38,maha_embed,0.7246,0.8575,0.8912,0.8331,0.7684,0.6354,0.7850
39,neg_cos,0.7580,0.8843,0.8493,0.9618,0.9270,0.5963,0.8295
39,logit_nll,0.7300,0.7675,0.7777,0.6816,0.8346,0.5293,0.7201
39,maha_embed,0.7201,0.8527,0.9190,0.8688,0.8059,0.6368,0.8006
40,neg_cos,0.7974,0.8851,0.8643,0.9011,0.9329,0.6387,0.8366
40,logit_nll,0.7069,0.7554,0.7694,0.7156,0.8252,0.5248,0.7162
40,maha_embed,0.7688,0.8634,0.9021,0.8612,0.8172,0.6523,0.8108
41,neg_cos,0.8094,0.8211,0.8435,0.8796,0.9380,0.6098,0.8169
41,logit_nll,0.7206,0.7493,0.7631,0.6985,0.8222,0.5197,0.7122
41,maha_embed,0.7708,0.8209,0.8955,0.8344,0.8520,0.6588,0.8054
42,neg_cos,0.7778,0.8347,0.8976,0.9023,0.9442,0.6948,0.8419
42,logit_nll,0.7121,0.7611,0.7690,0.7170,0.8451,0.5314,0.7226
42,maha_embed,0.7425,0.8242,0.9041,0.8486,0.8264,0.6671,0.8021
43,neg_cos,0.7513,0.8851,0.8828,0.8750,0.8790,0.6591,0.8220
43,logit_nll,0.7249,0.7654,0.8506,0.6555,0.8078,0.5387,0.7238
43,maha_embed,0.7759,0.8362,0.9379,0.8124,0.7917,0.6493,0.8006
44,neg_cos,0.7846,0.9087,0.9182,0.8763,0.8751,0.5750,0.8230
44,logit_nll,0.7129,0.7623,0.7586,0.7041,0.7979,0.5185,0.7090
44,maha_embed,0.7549,0.8549,0.9178,0.7911,0.8052,0.6346,0.7931
45,neg_cos,0.8075,0.8794,0.8902,0.8808,0.8924,0.5569,0.8179
45,logit_nll,0.7425,0.7303,0.7234,0.6662,0.8173,0.5187,0.6997
45,maha_embed,0.7601,0.8035,0.9228,0.8239,0.8453,0.6386,0.7991
46,neg_cos,0.7840,0.8856,0.7884,0.8776,0.9090,0.5719,0.8028
46,logit_nll,0.7199,0.7735,0.7318,0.6618,0.8331,0.5235,0.7073
46,maha_embed,0.7456,0.8264,0.9147,0.8533,0.8428,0.6438,0.8044
47,neg_cos,0.8330,0.8998,0.8463,0.9051,0.8956,0.5963,0.8294
47,logit_nll,0.7439,0.7594,0.7521,0.6775,0.8362,0.5219,0.7152
47,maha_embed,0.7936,0.8352,0.9066,0.8363,0.8372,0.6522,0.8102
48,neg_cos,0.8453,0.9118,0.8326,0.8734,0.8998,0.4854,0.8080
48,logit_nll,0.7261,0.7683,0.7704,0.6649,0.8288,0.5153,0.7123
48,maha_embed,0.7687,0.8382,0.9171,0.8559,0.8311,0.6570,0.8113
49,neg_cos,0.8026,0.9044,0.9221,0.9010,0.8665,0.6375,0.8390
49,logit_nll,0.6952,0.7629,0.7898,0.6921,0.8037,0.5219,0.7109
49,maha_embed,0.7704,0.8494,0.9386,0.8582,0.8279,0.6644,0.8181
50,neg_cos,0.8119,0.8306,0.8441,0.8544,0.8943,0.6308,0.8110
50,logit_nll,0.7155,0.7618,0.7726,0.7570,0.8354,0.5221,0.7274
50,maha_embed,0.7957,0.8434,0.9348,0.8043,0.7976,0.6459,0.8036
