epoch,readout,fan,pump,slider,valve,ToyCar,ToyConveyor,mean
10,neg_cos,0.6995,0.8498,0.9328,0.8178,0.8954,0.5091,0.7841
10,logit_nll,0.7384,0.7394,0.8980,0.7182,0.8291,0.5178,0.7402
10,maha_embed,0.7965,0.8747,0.9500,0.8946,0.8731,0.6982,0.8479
11,neg_cos,0.6798,0.7484,0.9069,0.7370,0.7976,0.6301,0.7500
11,logit_nll,0.7159,0.7152,0.8546,0.6844,0.8130,0.5131,0.7160
11,maha_embed,0.8165,0.8726,0.9553,0.8634,0.8771,0.6756,0.8434
12,neg_cos,0.7290,0.8146,0.8948,0.8202,0.8170,0.6051,0.7801
12,logit_nll,0.6722,0.7696,0.8579,0.7255,0.8251,0.5334,0.7306
12,maha_embed,0.8240,0.8831,0.9294,0.8743,0.8550,0.6917,0.8429
13,neg_cos,0.7568,0.7701,0.9090,0.6825,0.8801,0.5855,0.7640
13,logit_nll,0.7050,0.7448,0.8534,0.6754,0.8537,0.5307,0.7272
13,maha_embed,0.8032,0.8677,0.9100,0.8624,0.9035,0.7002,0.8412
14,neg_cos,0.7564,0.7420,0.9007,0.7735,0.8460,0.6951,0.7856
14,logit_nll,0.7170,0.7396,0.8933,0.6515,0.8261,0.5268,0.7257
14,maha_embed,0.8088,0.8754,0.9525,0.8979,0.8751,0.6995,0.8515
15,neg_cos,0.6900,0.8846,0.9262,0.6297,0.8528,0.5518,0.7558
15,logit_nll,0.6945,0.7490,0.8867,0.6350,0.8399,0.5671,0.7287
15,maha_embed,0.8403,0.9075,0.9493,0.8528,0.8418,0.6466,0.8397
16,neg_cos,0.7475,0.8649,0.9255,0.8156,0.8779,0.5967,0.8047
16,logit_nll,0.6758,0.7850,0.8828,0.6558,0.8180,0.5344,0.7253
16,maha_embed,0.7830,0.8849,0.9708,0.8791,0.8773,0.7150,0.8517
17,neg_cos,0.7969,0.8054,0.8507,0.6384,0.9038,0.5563,0.7586
17,logit_nll,0.6981,0.7643,0.8323,0.6803,0.8170,0.5279,0.7200
17,maha_embed,0.7767,0.8212,0.9413,0.8062,0.8706,0.6592,0.8125
18,neg_cos,0.7397,0.7793,0.9282,0.7093,0.8911,0.5604,0.7680
18,logit_nll,0.6940,0.7541,0.8364,0.6751,0.8153,0.5356,0.7184
18,maha_embed,0.8087,0.8695,0.9522,0.9057,0.8622,0.7150,0.8522
19,neg_cos,0.8112,0.7695,0.9017,0.8289,0.8392,0.5521,0.7838
19,logit_nll,0.7819,0.7877,0.9163,0.6966,0.8297,0.5165,0.7548
19,maha_embed,0.8143,0.8605,0.9630,0.8829,0.8632,0.6819,0.8443
20,neg_cos,0.7443,0.8175,0.8795,0.7651,0.7328,0.5583,0.7496
20,logit_nll,0.7235,0.7664,0.8681,0.6826,0.7950,0.5776,0.7355
20,maha_embed,0.8087,0.8813,0.9676,0.8583,0.7648,0.6736,0.8257
21,neg_cos,0.6658,0.7653,0.9586,0.7974,0.8027,0.6099,0.7666
21,logit_nll,0.7014,0.7644,0.8203,0.6367,0.8081,0.5418,0.7121
21,maha_embed,0.8150,0.8924,0.9606,0.8527,0.8667,0.6770,0.8441
22,neg_cos,0.7132,0.7748,0.9193,0.6828,0.8397,0.6157,0.7576
22,logit_nll,0.7169,0.7574,0.8953,0.6789,0.8262,0.5149,0.7316
22,maha_embed,0.8300,0.8678,0.9699,0.8427,0.8488,0.6594,0.8364
23,neg_cos,0.7779,0.7486,0.8996,0.7557,0.7754,0.6627,0.7700
23,logit_nll,0.7479,0.7094,0.8788,0.6294,0.8310,0.5397,0.7227
23,maha_embed,0.8139,0.8394,0.9429,0.8383,0.7842,0.6859,0.8174
24,neg_cos,0.6833,0.7997,0.9736,0.7730,0.8902,0.5799,0.7833
24,logit_nll,0.7016,0.7456,0.9213,0.7289,0.8435,0.5425,0.7472
24,maha_embed,0.8251,0.8702,0.9489,0.9115,0.8307,0.6911,0.8462
25,neg_cos,0.7153,0.8230,0.9581,0.6563,0.8769,0.5922,0.7703
25,logit_nll,0.7098,0.7474,0.8502,0.6713,0.8342,0.5671,0.7300
25,maha_embed,0.8210,0.8822,0.9623,0.8873,0.7650,0.6470,0.8275
26,neg_cos,0.7835,0.8479,0.9179,0.7368,0.8343,0.6276,0.7913
26,logit_nll,0.7190,0.7769,0.8139,0.6743,0.7721,0.5597,0.7193
26,maha_embed,0.7915,0.8824,0.9563,0.8579,0.8791,0.6589,0.8377
27,neg_cos,0.8018,0.8507,0.8962,0.6973,0.8375,0.5865,0.7783
27,logit_nll,0.7007,0.7755,0.8264,0.6367,0.7972,0.5476,0.7140
27,maha_embed,0.8208,0.9219,0.9600,0.8756,0.8774,0.6626,0.8531
28,neg_cos,0.8065,0.8169,0.8663,0.7571,0.8614,0.5915,0.7833
28,logit_nll,0.7132,0.7604,0.8190,0.6598,0.8270,0.5235,0.7171
28,maha_embed,0.8408,0.8914,0.9577,0.8885,0.8859,0.6971,0.8602
29,neg_cos,0.6952,0.8602,0.9096,0.7207,0.9023,0.5276,0.7693
29,logit_nll,0.7312,0.7762,0.8500,0.6618,0.8248,0.5383,0.7304
29,maha_embed,0.7743,0.8943,0.9510,0.8447,0.8457,0.6458,0.8260
30,neg_cos,0.8073,0.9156,0.8582,0.7574,0.7987,0.5730,0.7850
30,logit_nll,0.7422,0.7883,0.7954,0.6837,0.8202,0.5347,0.7274
30,maha_embed,0.8327,0.9065,0.9638,0.8883,0.9081,0.6482,0.8579
31,neg_cos,0.8102,0.8195,0.8571,0.6236,0.8264,0.5553,0.7487
31,logit_nll,0.7978,0.7516,0.7799,0.6708,0.7936,0.5372,0.7218
31,maha_embed,0.8103,0.9119,0.9550,0.8486,0.8685,0.6597,0.8423
32,neg_cos,0.8224,0.8656,0.9197,0.6478,0.9036,0.6696,0.8048
32,logit_nll,0.7066,0.7738,0.8209,0.6828,0.8093,0.5585,0.7253
32,maha_embed,0.8576,0.9077,0.9563,0.8484,0.8736,0.6465,0.8484
33,neg_cos,0.8247,0.8487,0.8696,0.6119,0.7813,0.5639,0.7500
33,logit_nll,0.7622,0.7503,0.7843,0.6958,0.8106,0.5313,0.7224
33,maha_embed,0.8186,0.9061,0.8934,0.8658,0.8885,0.6650,0.8396
34,neg_cos,0.6929,0.7341,0.8637,0.6857,0.7850,0.5616,0.7205
34,logit_nll,0.7013,0.7557,0.7833,0.6916,0.7952,0.5304,0.7096
34,maha_embed,0.8125,0.8860,0.9404,0.8653,0.8819,0.6625,0.8414
35,neg_cos,0.7055,0.8662,0.8940,0.7980,0.7839,0.6601,0.7846
35,logit_nll,0.6982,0.7914,0.8472,0.6891,0.8072,0.5313,0.7274
35,maha_embed,0.7931,0.8854,0.9498,0.8141,0.8958,0.6496,0.8313
36,neg_cos,0.7191,0.8518,0.9510,0.7321,0.8169,0.5833,0.7757
36,logit_nll,0.7047,0.7612,0.8772,0.6681,0.7855,0.5369,0.7223
36,maha_embed,0.8302,0.8990,0.9520,0.8428,0.8544,0.6372,0.8359
37,neg_cos,0.7105,0.8464,0.8398,0.5918,0.9037,0.5544,0.7411
37,logit_nll,0.7126,0.7829,0.8211,0.6920,0.8389,0.5371,0.7308
37,maha_embed,0.7912,0.9043,0.9445,0.7927,0.8303,0.7137,0.8295
38,neg_cos,0.6777,0.8248,0.9053,0.7102,0.8564,0.5749,0.7582
38,logit_nll,0.7034,0.7593,0.8285,0.6787,0.8150,0.5207,0.7176
38,maha_embed,0.8026,0.8852,0.9480,0.8117,0.9047,0.6733,0.8376
39,neg_cos,0.7241,0.8108,0.8604,0.8226,0.9095,0.6217,0.7915
39,logit_nll,0.7127,0.7459,0.7655,0.6830,0.8369,0.5514,0.7159
39,maha_embed,0.8197,0.8358,0.9587,0.8512,0.8836,0.6688,0.8363
40,neg_cos,0.7547,0.7500,0.8758,0.7092,0.8339,0.5890,0.7521
40,logit_nll,0.6788,0.7428,0.8321,0.6567,0.7841,0.5503,0.7075
40,maha_embed,0.8168,0.8990,0.9581,0.8384,0.8579,0.6497,0.8366
41,neg_cos,0.7116,0.8384,0.8609,0.6963,0.8418,0.5406,0.7483
41,logit_nll,0.7160,0.7269,0.7841,0.6756,0.8109,0.5251,0.7064
41,maha_embed,0.7967,0.8981,0.9319,0.8603,0.8918,0.6984,0.8462
42,neg_cos,0.7403,0.7794,0.9255,0.7503,0.8234,0.6507,0.7783
42,logit_nll,0.6820,0.7498,0.8782,0.7312,0.8281,0.5854,0.7425
42,maha_embed,0.7903,0.8567,0.9552,0.8336,0.9293,0.6769,0.8404
43,neg_cos,0.7851,0.7080,0.8960,0.8369,0.8440,0.5758,0.7743
43,logit_nll,0.6956,0.7478,0.8942,0.6754,0.8270,0.5325,0.7287
43,maha_embed,0.8167,0.8703,0.9535,0.8577,0.9284,0.6455,0.8454
44,neg_cos,0.7143,0.8067,0.9162,0.7163,0.8809,0.6309,0.7775
44,logit_nll,0.6827,0.7467,0.8661,0.6989,0.8312,0.5494,0.7292
44,maha_embed,0.7751,0.8806,0.9509,0.8743,0.8733,0.6504,0.8341
45,neg_cos,0.7805,0.7509,0.9563,0.7032,0.8634,0.5825,0.7728
45,logit_nll,0.6963,0.7526,0.8131,0.6021,0.8295,0.5139,0.7012
45,maha_embed,0.7980,0.8887,0.9641,0.9064,0.8896,0.6464,0.8489
46,neg_cos,0.8264,0.8013,0.8772,0.6578,0.8340,0.5021,0.7498
46,logit_nll,0.7369,0.7615,0.7761,0.6442,0.8298,0.5647,0.7189
46,maha_embed,0.8288,0.8775,0.9417,0.8457,0.8496,0.6875,0.8385
47,neg_cos,0.7945,0.7708,0.9085,0.7933,0.8497,0.6242,0.7902
47,logit_nll,0.7054,0.7552,0.7395,0.6649,0.8158,0.5198,0.7001
47,maha_embed,0.8179,0.9164,0.9451,0.8721,0.9127,0.6760,0.8567
48,neg_cos,0.7508,0.7162,0.8752,0.7766,0.8455,0.5908,0.7592
48,logit_nll,0.7602,0.7416,0.8415,0.6818,0.8142,0.5466,0.7310
48,maha_embed,0.8151,0.8712,0.9368,0.8870,0.8896,0.6876,0.8479
49,neg_cos,0.7688,0.7543,0.9193,0.7601,0.9165,0.5860,0.7842
49,logit_nll,0.7254,0.7159,0.8498,0.6503,0.8132,0.5363,0.7151
49,maha_embed,0.8039,0.8481,0.9524,0.8558,0.9131,0.6569,0.8384
50,neg_cos,0.8055,0.7728,0.7909,0.6037,0.7845,0.6132,0.7284
50,logit_nll,0.7171,0.7472,0.7793,0.6473,0.7986,0.5358,0.7042
50,maha_embed,0.8250,0.8881,0.9609,0.8643,0.8550,0.6584,0.8419
