epoch,readout,fan,pump,slider,valve,ToyCar,ToyConveyor,mean
25,neg_cos,0.6731,0.7866,0.9036,0.6772,0.7836,0.4865,0.7184
25,logit_nll,0.6867,0.7323,0.8432,0.6362,0.7743,0.5036,0.6960
25,maha_embed,0.8030,0.8561,0.9310,0.8845,0.8060,0.6337,0.8190
26,neg_cos,0.7196,0.8272,0.8771,0.7959,0.8238,0.5357,0.7632
26,logit_nll,0.6988,0.7670,0.8233,0.6697,0.7790,0.5088,0.7078
26,maha_embed,0.7494,0.8528,0.9237,0.8914,0.8501,0.6466,0.8190
27,neg_cos,0.6419,0.8086,0.8644,0.7780,0.8747,0.5075,0.7459
27,logit_nll,0.6896,0.7537,0.8478,0.6734,0.7991,0.5167,0.7134
27,maha_embed,0.7663,0.8477,0.9004,0.9163,0.8182,0.6298,0.8131
28,neg_cos,0.7276,0.8280,0.9467,0.8037,0.8720,0.5202,0.7830
28,logit_nll,0.7137,0.7604,0.8699,0.6751,0.8173,0.5060,0.7237
28,maha_embed,0.7742,0.8498,0.8993,0.8665,0.7790,0.6451,0.8023
29,neg_cos,0.7790,0.8384,0.8945,0.7411,0.7832,0.5733,0.7682
29,logit_nll,0.7188,0.7304,0.8330,0.6487,0.7787,0.5242,0.7057
29,maha_embed,0.8085,0.8611,0.9494,0.9136,0.8358,0.6891,0.8429
30,neg_cos,0.7946,0.7844,0.9113,0.8253,0.8019,0.5499,0.7779
30,logit_nll,0.7148,0.7571,0.8497,0.7548,0.7891,0.5120,0.7296
30,maha_embed,0.8145,0.8573,0.9443,0.9319,0.8229,0.6664,0.8396
31,neg_cos,0.7594,0.8626,0.8857,0.8014,0.8716,0.5273,0.7847
31,logit_nll,0.6770,0.7604,0.8088,0.7300,0.8197,0.5140,0.7183
31,maha_embed,0.7776,0.8459,0.9056,0.9134,0.8348,0.6422,0.8199
32,neg_cos,0.7107,0.8133,0.8697,0.8519,0.8557,0.5369,0.7730
32,logit_nll,0.6857,0.7442,0.8384,0.6882,0.8225,0.5119,0.7151
32,maha_embed,0.7877,0.8437,0.9318,0.9115,0.8122,0.6332,0.8200
33,neg_cos,0.7449,0.8505,0.8740,0.8806,0.8311,0.5606,0.7903
33,logit_nll,0.7362,0.7391,0.8067,0.7136,0.8250,0.5079,0.7214
33,maha_embed,0.7507,0.8539,0.9051,0.9108,0.7956,0.6339,0.8083
34,neg_cos,0.7038,0.8202,0.9188,0.7567,0.8117,0.5632,0.7624
34,logit_nll,0.7022,0.7356,0.7986,0.6733,0.8030,0.5131,0.7043
34,maha_embed,0.7685,0.8491,0.9428,0.8887,0.8494,0.6504,0.8248
35,neg_cos,0.7418,0.7636,0.8778,0.8050,0.7872,0.5402,0.7526
35,logit_nll,0.7130,0.7441,0.8223,0.7104,0.7808,0.5236,0.7157
35,maha_embed,0.7776,0.8292,0.9382,0.9225,0.8520,0.6583,0.8296
36,neg_cos,0.6734,0.8638,0.8806,0.7410,0.8434,0.5679,0.7617
36,logit_nll,0.6954,0.7825,0.8332,0.6620,0.7971,0.5106,0.7134
36,maha_embed,0.7631,0.8753,0.9469,0.8830,0.8497,0.6525,0.8284
37,neg_cos,0.7709,0.8661,0.9245,0.7513,0.8507,0.5856,0.7915
37,logit_nll,0.7244,0.7332,0.8115,0.6314,0.8138,0.5158,0.7050
37,maha_embed,0.8044,0.8559,0.9356,0.8927,0.8418,0.6807,0.8352
38,neg_cos,0.7535,0.8272,0.8723,0.9152,0.8195,0.5946,0.7970
38,logit_nll,0.7265,0.7542,0.8443,0.7424,0.8122,0.5226,0.7337
38,maha_embed,0.7736,0.8911,0.9429,0.9104,0.7491,0.6325,0.8166
39,neg_cos,0.8321,0.8102,0.9317,0.7510,0.8512,0.5446,0.7868
39,logit_nll,0.6937,0.7636,0.9062,0.7267,0.7920,0.5152,0.7329
39,maha_embed,0.7763,0.8753,0.9429,0.9234,0.7970,0.6251,0.8233
40,neg_cos,0.8019,0.8641,0.9209,0.8680,0.8306,0.6240,0.8182
40,logit_nll,0.7142,0.7612,0.8669,0.6619,0.7938,0.5261,0.7207
40,maha_embed,0.8112,0.8575,0.9319,0.9040,0.8168,0.6591,0.8301
41,neg_cos,0.7481,0.7583,0.9008,0.8299,0.7657,0.5599,0.7605
41,logit_nll,0.6997,0.7330,0.9030,0.7049,0.7712,0.5132,0.7208
41,maha_embed,0.7883,0.8104,0.9423,0.8718,0.8775,0.6728,0.8272
42,neg_cos,0.8214,0.8734,0.9101,0.8242,0.8325,0.4941,0.7926
42,logit_nll,0.7069,0.7411,0.8599,0.7271,0.8132,0.5075,0.7260
42,maha_embed,0.7782,0.8894,0.9450,0.9024,0.7776,0.6277,0.8201
43,neg_cos,0.6604,0.8571,0.8711,0.8134,0.8184,0.6129,0.7722
43,logit_nll,0.7269,0.7406,0.8022,0.7454,0.8180,0.5159,0.7248
43,maha_embed,0.7413,0.8326,0.9352,0.9159,0.8327,0.6560,0.8190
44,neg_cos,0.7021,0.8497,0.8970,0.7633,0.8750,0.5563,0.7739
44,logit_nll,0.7072,0.7586,0.8002,0.6848,0.8219,0.5061,0.7131
44,maha_embed,0.7703,0.8753,0.9605,0.9145,0.8345,0.6569,0.8353
45,neg_cos,0.7020,0.8175,0.9540,0.7084,0.7733,0.5625,0.7530
45,logit_nll,0.7060,0.7497,0.8704,0.6909,0.7805,0.5145,0.7187
45,maha_embed,0.7560,0.8193,0.9612,0.9355,0.8103,0.6398,0.8204
46,neg_cos,0.7343,0.8619,0.9629,0.6365,0.8503,0.5517,0.7663
46,logit_nll,0.7203,0.7370,0.9151,0.6777,0.8054,0.5189,0.7291
46,maha_embed,0.8064,0.8598,0.9675,0.9329,0.8281,0.6551,0.8416
47,neg_cos,0.7636,0.8238,0.9217,0.8626,0.8272,0.5797,0.7964
47,logit_nll,0.7053,0.7565,0.8585,0.7121,0.8051,0.5140,0.7253
47,maha_embed,0.8219,0.8629,0.9590,0.9210,0.8338,0.6634,0.8437
48,neg_cos,0.7424,0.7796,0.9203,0.8451,0.8171,0.6351,0.7899
48,logit_nll,0.7015,0.7359,0.8903,0.7300,0.8022,0.5354,0.7326
48,maha_embed,0.7864,0.7904,0.9566,0.9130,0.8376,0.6465,0.8217
49,neg_cos,0.7185,0.8206,0.9439,0.8304,0.8520,0.5789,0.7907
49,logit_nll,0.6935,0.7710,0.8954,0.7390,0.8259,0.5152,0.7400
49,maha_embed,0.7588,0.8789,0.9367,0.8883,0.8305,0.6523,0.8243
50,neg_cos,0.7938,0.7487,0.9041,0.5954,0.7710,0.5902,0.7339
50,logit_nll,0.7027,0.7466,0.8091,0.6717,0.7729,0.5185,0.7036
50,maha_embed,0.7715,0.8601,0.9198,0.9052,0.8175,0.6618,0.8226
