epoch,readout,fan,pump,slider,valve,ToyCar,ToyConveyor,mean
30,neg_cos,0.6676,0.8071,0.8140,0.8170,0.9070,0.5919,0.7674
30,logit_nll,0.6625,0.7455,0.7832,0.6146,0.8345,0.5144,0.6925
30,maha_embed,0.8252,0.8578,0.9539,0.9049,0.8002,0.6488,0.8318
31,neg_cos,0.7075,0.8043,0.9367,0.8506,0.7839,0.5858,0.7781
31,logit_nll,0.6735,0.7618,0.7556,0.7228,0.7774,0.5194,0.7017
31,maha_embed,0.7869,0.8871,0.9430,0.9225,0.7936,0.6604,0.8322
32,neg_cos,0.8238,0.8950,0.8840,0.7364,0.8656,0.5334,0.7897
32,logit_nll,0.7165,0.8198,0.8794,0.7681,0.8141,0.5218,0.7533
32,maha_embed,0.7980,0.9021,0.9629,0.9460,0.8490,0.6474,0.8509
33,neg_cos,0.6874,0.9088,0.8471,0.6682,0.8651,0.6245,0.7669
33,logit_nll,0.6902,0.8040,0.7462,0.6473,0.8108,0.5196,0.7030
33,maha_embed,0.7569,0.8788,0.9133,0.9335,0.8360,0.6536,0.8287
34,neg_cos,0.7120,0.7997,0.8204,0.6161,0.8000,0.5548,0.7172
34,logit_nll,0.6695,0.7230,0.7429,0.6450,0.8358,0.5313,0.6912
34,maha_embed,0.7128,0.8747,0.9102,0.9388,0.7142,0.6405,0.7985
35,neg_cos,0.7502,0.8012,0.8779,0.8035,0.7570,0.5443,0.7557
35,logit_nll,0.7217,0.7725,0.7473,0.7338,0.7973,0.5270,0.7166
35,maha_embed,0.7855,0.8617,0.9602,0.9314,0.8113,0.6561,0.8344
36,neg_cos,0.6900,0.8570,0.8706,0.6074,0.7917,0.5965,0.7355
36,logit_nll,0.7085,0.7598,0.7935,0.6399,0.7805,0.5277,0.7016
36,maha_embed,0.7956,0.9068,0.9495,0.8997,0.8639,0.6423,0.8430
37,neg_cos,0.8233,0.8602,0.8871,0.6495,0.8049,0.6687,0.7823
37,logit_nll,0.7553,0.7969,0.8226,0.6923,0.7825,0.6180,0.7446
37,maha_embed,0.8162,0.8767,0.9575,0.8699,0.8502,0.6530,0.8372
38,neg_cos,0.7070,0.7899,0.8233,0.7803,0.8726,0.6169,0.7650
38,logit_nll,0.7177,0.7222,0.7350,0.7217,0.8128,0.5288,0.7064
38,maha_embed,0.8034,0.9067,0.9389,0.9322,0.8062,0.6594,0.8412
39,neg_cos,0.7483,0.8212,0.7231,0.7667,0.7438,0.6433,0.7411
39,logit_nll,0.7258,0.7380,0.7618,0.6868,0.7738,0.5518,0.7063
39,maha_embed,0.8460,0.8721,0.9524,0.8673,0.7331,0.6893,0.8267
40,neg_cos,0.6596,0.8515,0.8698,0.7437,0.7706,0.5094,0.7341
40,logit_nll,0.6689,0.7626,0.7477,0.6148,0.8102,0.5219,0.6877
40,maha_embed,0.7895,0.8749,0.9372,0.9209,0.7908,0.6517,0.8275
41,neg_cos,0.7787,0.8361,0.8746,0.6834,0.7761,0.5468,0.7493
41,logit_nll,0.7225,0.7382,0.7700,0.6881,0.8007,0.5311,0.7084
41,maha_embed,0.7919,0.8707,0.9474,0.9038,0.7939,0.6558,0.8272
42,neg_cos,0.7649,0.8084,0.8305,0.6587,0.8267,0.5591,0.7414
42,logit_nll,0.6836,0.7685,0.7813,0.6643,0.7881,0.5141,0.7000
42,maha_embed,0.8073,0.8776,0.9426,0.9205,0.8130,0.6789,0.8400
43,neg_cos,0.7930,0.7267,0.8519,0.6241,0.8129,0.5347,0.7239
43,logit_nll,0.7058,0.7394,0.7837,0.6528,0.7944,0.5262,0.7004
43,maha_embed,0.7574,0.8141,0.9397,0.8792,0.7524,0.6505,0.7989
44,neg_cos,0.6905,0.8174,0.7443,0.6976,0.8731,0.5612,0.7307
44,logit_nll,0.6906,0.7257,0.7673,0.6693,0.8195,0.5131,0.6976
44,maha_embed,0.8033,0.8752,0.9575,0.8659,0.7966,0.6690,0.8279
45,neg_cos,0.7588,0.8050,0.8565,0.7384,0.8918,0.6029,0.7756
45,logit_nll,0.7247,0.7721,0.7751,0.7321,0.8376,0.5311,0.7288
45,maha_embed,0.8494,0.9060,0.9610,0.8976,0.7110,0.6819,0.8345
46,neg_cos,0.7975,0.8968,0.8703,0.7984,0.8882,0.6083,0.8099
46,logit_nll,0.6981,0.8296,0.8124,0.6747,0.7833,0.6046,0.7338
46,maha_embed,0.8362,0.8988,0.9241,0.8965,0.7881,0.6670,0.8351
47,neg_cos,0.7737,0.8534,0.9302,0.7550,0.8290,0.5831,0.7874
47,logit_nll,0.7015,0.7663,0.7779,0.6253,0.7887,0.5208,0.6967
47,maha_embed,0.8332,0.8895,0.9485,0.9194,0.8298,0.6682,0.8481
48,neg_cos,0.6955,0.7046,0.9483,0.7616,0.8426,0.4927,0.7409
48,logit_nll,0.6758,0.7654,0.7839,0.6806,0.8190,0.5104,0.7058
48,maha_embed,0.8010,0.8446,0.9506,0.8883,0.7971,0.6779,0.8266
49,neg_cos,0.7322,0.9162,0.8379,0.7792,0.8738,0.5307,0.7783
49,logit_nll,0.7307,0.8112,0.7422,0.7402,0.8289,0.5097,0.7272
49,maha_embed,0.7850,0.8754,0.9063,0.9103,0.7920,0.6524,0.8202
50,neg_cos,0.7388,0.7584,0.8515,0.7057,0.8151,0.5748,0.7407
50,logit_nll,0.7233,0.7204,0.7862,0.6189,0.8170,0.5428,0.7014
50,maha_embed,0.8198,0.8594,0.9447,0.8598,0.7164,0.6855,0.8143
