epoch,section,n,neg_cos,maha_embed
13,ToyConveyor/id_01,1200,0.6106,0.7711
13,ToyConveyor/id_02,1155,0.6159,0.5783
13,ToyConveyor/id_03,1154,0.6830,0.7646
14,ToyCar/id_01,614,0.7895,0.7899
14,ToyCar/id_02,615,0.8403,0.8725
14,ToyCar/id_03,615,0.7836,0.9279
14,ToyCar/id_04,615,0.9984,0.8879
14,ToyConveyor/id_01,1200,0.8360,0.8244
14,ToyConveyor/id_02,1155,0.5332,0.5969
14,ToyConveyor/id_03,1154,0.6257,0.6982
15,ToyCar/id_01,614,0.6493,0.7752
15,ToyCar/id_02,615,0.7887,0.8850
15,ToyCar/id_03,615,0.9141,0.8925
15,ToyCar/id_04,615,0.9863,0.8356
15,ToyConveyor/id_01,1200,0.7147,0.7204
15,ToyConveyor/id_02,1155,0.4557,0.5445
15,ToyConveyor/id_03,1154,0.5335,0.6978
16,ToyCar/id_01,614,0.7161,0.7639
16,ToyCar/id_02,615,0.9013,0.8890
16,ToyCar/id_03,615,0.9512,0.9218
16,ToyCar/id_04,615,0.9982,0.9078
16,ToyConveyor/id_01,1200,0.5436,0.7384
16,ToyConveyor/id_02,1155,0.5067,0.6010
16,ToyConveyor/id_03,1154,0.5826,0.6273
17,ToyCar/id_01,614,0.6663,0.6497
17,ToyCar/id_02,615,0.7682,0.7901
17,ToyCar/id_03,615,0.9015,0.8880
17,ToyCar/id_04,615,0.9984,0.9312
17,ToyConveyor/id_01,1200,0.5711,0.8370
17,ToyConveyor/id_02,1155,0.5731,0.5760
17,ToyConveyor/id_03,1154,0.7868,0.7738
18,ToyCar/id_01,614,0.6733,0.7220
18,ToyCar/id_02,615,0.8464,0.8357
18,ToyCar/id_03,615,0.9056,0.8481
18,ToyCar/id_04,615,0.9944,0.8225
18,ToyConveyor/id_01,1200,0.6712,0.7782
18,ToyConveyor/id_02,1155,0.5593,0.5894
18,ToyConveyor/id_03,1154,0.6617,0.7362
19,ToyCar/id_01,614,0.7518,0.7483
19,ToyCar/id_02,615,0.9214,0.8700
19,ToyCar/id_03,615,0.6785,0.8923
19,ToyCar/id_04,615,0.9944,0.6772
19,ToyConveyor/id_01,1200,0.5309,0.7678
19,ToyConveyor/id_02,1155,0.4536,0.5524
19,ToyConveyor/id_03,1154,0.4503,0.6595
20,ToyCar/id_01,614,0.7559,0.7634
20,ToyCar/id_02,615,0.8848,0.8576
20,ToyCar/id_03,615,0.9475,0.8633
20,ToyCar/id_04,615,0.9755,0.7811
20,ToyConveyor/id_01,1200,0.8194,0.7306
20,ToyConveyor/id_02,1155,0.4014,0.5524
20,ToyConveyor/id_03,1154,0.6971,0.6558
21,ToyCar/id_01,614,0.6666,0.7443
21,ToyCar/id_02,615,0.8597,0.8722
21,ToyCar/id_03,615,0.8464,0.8279
21,ToyCar/id_04,615,0.9869,0.7900
21,ToyConveyor/id_01,1200,0.7925,0.7634
21,ToyConveyor/id_02,1155,0.4407,0.5664
21,ToyConveyor/id_03,1154,0.7518,0.6885
22,ToyCar/id_01,614,0.6713,0.7881
22,ToyCar/id_02,615,0.8686,0.8810
22,ToyCar/id_03,615,0.9415,0.8912
22,ToyCar/id_04,615,0.9987,0.8818
22,ToyConveyor/id_01,1200,0.5700,0.8089
22,ToyConveyor/id_02,1155,0.5718,0.5897
22,ToyConveyor/id_03,1154,0.5624,0.7470
23,ToyCar/id_01,614,0.6545,0.7878
23,ToyCar/id_02,615,0.6807,0.8433
23,ToyCar/id_03,615,0.8741,0.8904
23,ToyCar/id_04,615,0.9930,0.6925
23,ToyConveyor/id_01,1200,0.5640,0.7837
23,ToyConveyor/id_02,1155,0.3331,0.5898
23,ToyConveyor/id_03,1154,0.5875,0.7109
24,ToyCar/id_01,614,0.6879,0.7299
24,ToyCar/id_02,615,0.8648,0.8410
24,ToyCar/id_03,615,0.8315,0.8499
24,ToyCar/id_04,615,0.9994,0.8874
24,ToyConveyor/id_01,1200,0.7900,0.7876
24,ToyConveyor/id_02,1155,0.5671,0.5343
24,ToyConveyor/id_03,1154,0.6026,0.7058
25,ToyCar/id_01,614,0.6472,0.7497
25,ToyCar/id_02,615,0.9370,0.8886
25,ToyCar/id_03,615,0.9846,0.8595
25,ToyCar/id_04,615,0.9993,0.7667
25,ToyConveyor/id_01,1200,0.4923,0.7872
25,ToyConveyor/id_02,1155,0.5799,0.5665
25,ToyConveyor/id_03,1154,0.5792,0.7059
26,ToyCar/id_01,614,0.6905,0.8079
26,ToyCar/id_02,615,0.8520,0.8216
26,ToyCar/id_03,615,0.9627,0.7983
26,ToyCar/id_04,615,0.9840,0.7958
26,ToyConveyor/id_01,1200,0.7879,0.7241
26,ToyConveyor/id_02,1155,0.5036,0.5809
26,ToyConveyor/id_03,1154,0.4693,0.7111
27,ToyCar/id_01,614,0.7154,0.7254
27,ToyCar/id_02,615,0.7796,0.7518
27,ToyCar/id_03,615,0.9334,0.8869
27,ToyCar/id_04,615,0.9921,0.7409
27,ToyConveyor/id_01,1200,0.6298,0.7393
27,ToyConveyor/id_02,1155,0.4353,0.5495
27,ToyConveyor/id_03,1154,0.7726,0.7621
28,ToyCar/id_01,614,0.5905,0.7740
28,ToyCar/id_02,615,0.8085,0.8376
28,ToyCar/id_03,615,0.9575,0.8924
28,ToyCar/id_04,615,0.9960,0.7416
28,ToyConveyor/id_01,1200,0.6549,0.7733
28,ToyConveyor/id_02,1155,0.5009,0.5500
28,ToyConveyor/id_03,1154,0.5465,0.7581
29,ToyCar/id_01,614,0.6822,0.7845
29,ToyCar/id_02,615,0.8994,0.8869
29,ToyCar/id_03,615,0.8853,0.9199
29,ToyCar/id_04,615,0.9958,0.8574
29,ToyConveyor/id_01,1200,0.4543,0.7822
29,ToyConveyor/id_02,1155,0.4208,0.5796
29,ToyConveyor/id_03,1154,0.4109,0.7233
30,ToyCar/id_01,614,0.5997,0.7536
30,ToyCar/id_02,615,0.8197,0.9170
30,ToyCar/id_03,615,0.8455,0.9204
30,ToyCar/id_04,615,0.9616,0.9224
30,ToyConveyor/id_01,1200,0.4888,0.7329
30,ToyConveyor/id_02,1155,0.4639,0.5763
30,ToyConveyor/id_03,1154,0.4905,0.6891
31,ToyCar/id_01,614,0.6194,0.7270
31,ToyCar/id_02,615,0.7775,0.8643
31,ToyCar/id_03,615,0.9577,0.8006
31,ToyCar/id_04,615,0.9616,0.8545
31,ToyConveyor/id_01,1200,0.4517,0.7265
31,ToyConveyor/id_02,1155,0.4908,0.5803
31,ToyConveyor/id_03,1154,0.5100,0.7447
32,ToyCar/id_01,614,0.6612,0.7483
32,ToyCar/id_02,615,0.9373,0.8492
32,ToyCar/id_03,615,0.9257,0.7373
32,ToyCar/id_04,615,0.9986,0.7562
32,ToyConveyor/id_01,1200,0.7197,0.7564
32,ToyConveyor/id_02,1155,0.5160,0.5730
32,ToyConveyor/id_03,1154,0.6571,0.7507
33,ToyCar/id_01,614,0.6213,0.7649
33,ToyCar/id_02,615,0.8621,0.8764
33,ToyCar/id_03,615,0.7501,0.9232
33,ToyCar/id_04,615,0.9851,0.9579
33,ToyConveyor/id_01,1200,0.7764,0.7642
33,ToyConveyor/id_02,1155,0.5178,0.5296
33,ToyConveyor/id_03,1154,0.5422,0.6829
34,ToyCar/id_01,614,0.7240,0.7790
34,ToyCar/id_02,615,0.5948,0.8204
34,ToyCar/id_03,615,0.9836,0.9071
34,ToyCar/id_04,615,0.9989,0.5853
34,ToyConveyor/id_01,1200,0.3355,0.8619
34,ToyConveyor/id_02,1155,0.4682,0.5516
34,ToyConveyor/id_03,1154,0.5071,0.6997
35,ToyCar/id_01,614,0.6192,0.7347
35,ToyCar/id_02,615,0.8549,0.8276
35,ToyCar/id_03,615,0.9226,0.8608
35,ToyCar/id_04,615,0.9979,0.7609
35,ToyConveyor/id_01,1200,0.8515,0.8174
35,ToyConveyor/id_02,1155,0.4797,0.5452
35,ToyConveyor/id_03,1154,0.5530,0.7067
36,ToyCar/id_01,614,0.5491,0.7536
36,ToyCar/id_02,615,0.8377,0.8885
36,ToyCar/id_03,615,0.9717,0.8733
36,ToyCar/id_04,615,0.9884,0.8482
36,ToyConveyor/id_01,1200,0.3980,0.8157
36,ToyConveyor/id_02,1155,0.5730,0.5813
36,ToyConveyor/id_03,1154,0.7004,0.6451
37,ToyCar/id_01,614,0.6349,0.7367
37,ToyCar/id_02,615,0.7810,0.8292
37,ToyCar/id_03,615,0.8972,0.9143
37,ToyCar/id_04,615,0.9867,0.7907
37,ToyConveyor/id_01,1200,0.7879,0.8820
37,ToyConveyor/id_02,1155,0.4742,0.5856
37,ToyConveyor/id_03,1154,0.4421,0.6091
38,ToyCar/id_01,614,0.6518,0.7788
38,ToyCar/id_02,615,0.8610,0.8512
38,ToyCar/id_03,615,0.8931,0.8828
38,ToyCar/id_04,615,0.9958,0.8469
38,ToyConveyor/id_01,1200,0.6062,0.8270
38,ToyConveyor/id_02,1155,0.5005,0.5212
38,ToyConveyor/id_03,1154,0.5467,0.6761
39,ToyCar/id_01,614,0.5483,0.7267
39,ToyCar/id_02,615,0.8943,0.8096
39,ToyCar/id_03,615,0.9936,0.6582
39,ToyCar/id_04,615,0.9924,0.6962
39,ToyConveyor/id_01,1200,0.8505,0.7792
39,ToyConveyor/id_02,1155,0.4824,0.5114
39,ToyConveyor/id_03,1154,0.5884,0.6858
40,ToyCar/id_01,614,0.6568,0.7325
40,ToyCar/id_02,615,0.8118,0.8025
40,ToyCar/id_03,615,0.8095,0.9348
40,ToyCar/id_04,615,0.9593,0.8567
40,ToyConveyor/id_01,1200,0.6215,0.8357
40,ToyConveyor/id_02,1155,0.4785,0.5570
40,ToyConveyor/id_03,1154,0.6426,0.6678
41,ToyCar/id_01,614,0.6761,0.7145
41,ToyCar/id_02,615,0.7659,0.8503
41,ToyCar/id_03,615,0.9778,0.8856
41,ToyCar/id_04,615,0.9997,0.7567
41,ToyConveyor/id_01,1200,0.4476,0.7746
41,ToyConveyor/id_02,1155,0.5749,0.6281
41,ToyConveyor/id_03,1154,0.4957,0.6566
42,ToyCar/id_01,614,0.6513,0.7165
42,ToyCar/id_02,615,0.8659,0.8422
42,ToyCar/id_03,615,0.9504,0.8919
42,ToyCar/id_04,615,0.9979,0.8078
42,ToyConveyor/id_01,1200,0.8308,0.8200
42,ToyConveyor/id_02,1155,0.5312,0.5625
42,ToyConveyor/id_03,1154,0.4174,0.7271
43,ToyCar/id_01,614,0.6699,0.7260
43,ToyCar/id_02,615,0.6167,0.8675
43,ToyCar/id_03,615,0.9398,0.8553
43,ToyCar/id_04,615,0.9955,0.8182
43,ToyConveyor/id_01,1200,0.7322,0.7529
43,ToyConveyor/id_02,1155,0.4786,0.5921
43,ToyConveyor/id_03,1154,0.6658,0.6636
44,ToyCar/id_01,614,0.6210,0.7221
44,ToyCar/id_02,615,0.8146,0.8563
44,ToyCar/id_03,615,0.9589,0.8040
44,ToyCar/id_04,615,0.9938,0.8903
44,ToyConveyor/id_01,1200,0.7122,0.7784
44,ToyConveyor/id_02,1155,0.5653,0.5910
44,ToyConveyor/id_03,1154,0.7406,0.7607
45,ToyCar/id_01,614,0.5549,0.7306
45,ToyCar/id_02,615,0.8333,0.8470
45,ToyCar/id_03,615,0.9053,0.8708
45,ToyCar/id_04,615,0.9975,0.7323
45,ToyConveyor/id_01,1200,0.5727,0.7541
45,ToyConveyor/id_02,1155,0.4883,0.5842
45,ToyConveyor/id_03,1154,0.6298,0.7053
46,ToyCar/id_01,614,0.7198,0.7361
46,ToyCar/id_02,615,0.8285,0.8499
46,ToyCar/id_03,615,0.8025,0.8522
46,ToyCar/id_04,615,0.9954,0.8675
46,ToyConveyor/id_01,1200,0.3605,0.7923
46,ToyConveyor/id_02,1155,0.5742,0.6213
46,ToyConveyor/id_03,1154,0.5357,0.6738
47,ToyCar/id_01,614,0.6277,0.7165
47,ToyCar/id_02,615,0.7358,0.8918
47,ToyCar/id_03,615,0.9807,0.9107
47,ToyCar/id_04,615,0.9959,0.9227
47,ToyConveyor/id_01,1200,0.7254,0.8151
47,ToyConveyor/id_02,1155,0.4286,0.5729
47,ToyConveyor/id_03,1154,0.5782,0.6834
48,ToyCar/id_01,614,0.6033,0.7158
48,ToyCar/id_02,615,0.7132,0.8709
48,ToyCar/id_03,615,0.9734,0.8017
48,ToyCar/id_04,615,0.8514,0.9330
48,ToyConveyor/id_01,1200,0.7111,0.7563
48,ToyConveyor/id_02,1155,0.5767,0.5810
48,ToyConveyor/id_03,1154,0.7524,0.6965
49,ToyCar/id_01,614,0.6900,0.8071
49,ToyCar/id_02,615,0.7276,0.8484
49,ToyCar/id_03,615,0.9802,0.8573
49,ToyCar/id_04,615,0.9817,0.9458
49,ToyConveyor/id_01,1200,0.7600,0.7549
49,ToyConveyor/id_02,1155,0.5528,0.5515
49,ToyConveyor/id_03,1154,0.6281,0.7204
50,ToyCar/id_01,614,0.5391,0.7908
50,ToyCar/id_02,615,0.7935,0.8854
50,ToyCar/id_03,615,0.7716,0.9085
50,ToyCar/id_04,615,0.9931,0.9476
50,ToyConveyor/id_01,1200,0.6387,0.7847
50,ToyConveyor/id_02,1155,0.5032,0.5599
50,ToyConveyor/id_03,1154,0.6242,0.6907
