epoch,readout,fan,pump,slider,valve,ToyCar,ToyConveyor,mean
22,logit_nll,0.7159,0.7806,0.7382,0.8142,0.7872,0.5284,0.7274
22,maha_embed,0.8016,0.9056,0.9571,0.9525,0.8729,0.7144,0.8674
23,neg_cos,0.8019,0.8546,0.8168,0.9610,0.7889,0.6153,0.8064
23,logit_nll,0.7225,0.7834,0.7782,0.8674,0.8188,0.5180,0.7480
23,maha_embed,0.8374,0.8996,0.9241,0.9341,0.8398,0.6855,0.8534
24,neg_cos,0.7499,0.7937,0.8007,0.7969,0.7267,0.6464,0.7524
24,logit_nll,0.7547,0.7891,0.8162,0.7338,0.7953,0.5343,0.7372
24,maha_embed,0.8186,0.9184,0.9419,0.9143,0.8155,0.6819,0.8484
25,neg_cos,0.7897,0.8507,0.9132,0.8792,0.7973,0.6180,0.8080
25,logit_nll,0.7141,0.7884,0.8509,0.6850,0.8024,0.5578,0.7331
25,maha_embed,0.7907,0.9065,0.9472,0.9260,0.8184,0.6647,0.8423
26,neg_cos,0.7607,0.8508,0.8536,0.7448,0.8201,0.5847,0.7691
26,logit_nll,0.7119,0.7544,0.7930,0.6640,0.7887,0.5363,0.7080
26,maha_embed,0.7729,0.8853,0.9512,0.9049,0.8096,0.6566,0.8301
27,neg_cos,0.6591,0.7737,0.8769,0.9123,0.8164,0.6017,0.7733
27,logit_nll,0.7074,0.7637,0.8123,0.7183,0.7993,0.5279,0.7215
27,maha_embed,0.8188,0.9306,0.9441,0.9173,0.8131,0.6800,0.8507
28,neg_cos,0.6448,0.8397,0.8827,0.8134,0.7960,0.5842,0.7601
28,logit_nll,0.6956,0.8091,0.7392,0.7720,0.7935,0.5373,0.7244
28,maha_embed,0.7711,0.9199,0.9170,0.9010,0.8394,0.6903,0.8398
29,neg_cos,0.7059,0.8662,0.8262,0.9511,0.8544,0.6336,0.8062
29,logit_nll,0.7186,0.7933,0.7906,0.8148,0.7742,0.5462,0.7396
29,maha_embed,0.8192,0.8796,0.9312,0.9452,0.8341,0.7072,0.8528
30,neg_cos,0.7896,0.8331,0.7887,0.8688,0.7077,0.5538,0.7569
30,logit_nll,0.7393,0.7766,0.7593,0.7693,0.7500,0.5714,0.7277
30,maha_embed,0.7847,0.8541,0.9509,0.9472,0.8576,0.7164,0.8518
31,neg_cos,0.6804,0.8628,0.8590,0.7376,0.7589,0.6281,0.7545
31,logit_nll,0.6882,0.7444,0.7636,0.6868,0.7914,0.5506,0.7042
31,maha_embed,0.8221,0.8708,0.9680,0.9031,0.8985,0.6288,0.8485
32,neg_cos,0.7263,0.8836,0.8467,0.8742,0.7990,0.6150,0.7908
32,logit_nll,0.7423,0.7414,0.7975,0.7739,0.7794,0.5415,0.7294
32,maha_embed,0.8265,0.9084,0.9431,0.9300,0.8755,0.6838,0.8612
33,neg_cos,0.6713,0.7842,0.8527,0.9451,0.7968,0.5854,0.7726
33,logit_nll,0.6638,0.7785,0.8438,0.8217,0.7819,0.5165,0.7344
33,maha_embed,0.8122,0.8528,0.9677,0.9521,0.8233,0.6541,0.8437
34,neg_cos,0.7385,0.7969,0.9603,0.9201,0.8315,0.5638,0.8018
34,logit_nll,0.7028,0.7683,0.9412,0.7718,0.7640,0.5124,0.7434
34,maha_embed,0.7657,0.8881,0.9528,0.9677,0.8718,0.6955,0.8569
35,neg_cos,0.6381,0.8951,0.8497,0.8436,0.7364,0.6146,0.7629
35,logit_nll,0.6676,0.8001,0.8577,0.7505,0.7940,0.5340,0.7340
35,maha_embed,0.8072,0.9237,0.9504,0.9484,0.8463,0.6526,0.8548
36,neg_cos,0.7070,0.8887,0.8472,0.9153,0.8140,0.5197,0.7820
36,logit_nll,0.6985,0.8357,0.7920,0.8388,0.8260,0.5196,0.7518
36,maha_embed,0.8142,0.8934,0.9253,0.8864,0.7922,0.6698,0.8302
37,neg_cos,0.7274,0.7790,0.8594,0.8966,0.7259,0.6394,0.7713
37,logit_nll,0.7514,0.7369,0.8000,0.7489,0.7959,0.5171,0.7250
37,maha_embed,0.8310,0.8670,0.9461,0.9362,0.8429,0.6861,0.8515
38,neg_cos,0.7420,0.8053,0.9031,0.8703,0.7509,0.5739,0.7743
38,logit_nll,0.6887,0.7663,0.7873,0.6959,0.7834,0.5221,0.7073
38,maha_embed,0.8454,0.8909,0.9657,0.9685,0.8548,0.6857,0.8685
39,neg_cos,0.7602,0.8664,0.8500,0.8876,0.8152,0.5741,0.7923
39,logit_nll,0.7545,0.8470,0.8336,0.7873,0.8526,0.5471,0.7704
39,maha_embed,0.8718,0.8503,0.9330,0.9410,0.8369,0.6618,0.8491
40,neg_cos,0.6182,0.8584,0.9241,0.9263,0.8186,0.5564,0.7837
40,logit_nll,0.6916,0.7950,0.8362,0.8255,0.8019,0.5238,0.7457
40,maha_embed,0.8227,0.8929,0.9569,0.9651,0.8519,0.6979,0.8646
41,neg_cos,0.7932,0.8643,0.9514,0.9028,0.8019,0.5475,0.8102
41,logit_nll,0.6848,0.7469,0.8283,0.7216,0.7992,0.5345,0.7192
41,maha_embed,0.8343,0.8655,0.9560,0.9514,0.8325,0.7046,0.8574
42,neg_cos,0.7251,0.8879,0.8465,0.8487,0.7942,0.6517,0.7924
42,logit_nll,0.7086,0.7457,0.8276,0.7067,0.8290,0.5291,0.7244
42,maha_embed,0.7933,0.8602,0.9570,0.9076,0.8216,0.6506,0.8317
43,neg_cos,0.8066,0.8174,0.8782,0.8150,0.8502,0.5977,0.7942
43,logit_nll,0.7464,0.7673,0.8315,0.7658,0.8508,0.6158,0.7629
43,maha_embed,0.7960,0.8353,0.9404,0.9134,0.8598,0.6243,0.8282
44,neg_cos,0.6991,0.7197,0.9389,0.8212,0.7019,0.5718,0.7421
44,logit_nll,0.7202,0.7485,0.8509,0.7875,0.7901,0.5203,0.7363
44,maha_embed,0.8169,0.8747,0.9585,0.9629,0.8521,0.6527,0.8530
45,neg_cos,0.7500,0.8584,0.8297,0.8824,0.7927,0.6414,0.7924
45,logit_nll,0.6896,0.7845,0.8279,0.8173,0.8090,0.5451,0.7456
45,maha_embed,0.7853,0.8889,0.9546,0.9409,0.8214,0.6335,0.8374
