0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58.36008	81.18740	88.17719	58.36008	81.18740	88.17719	74.88596	77.71651	73.02752	74.88596	77.71651	73.02752	88.25084	94.73582	87.53830	88.25084	94.73582	87.53830	69.46712	68.14904	75.19052	69.46712	68.14904	75.19052	74.13847	63.99651	67.65152	74.13847	63.99651	67.65152	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	64.15659	71.54318	45.85634	71.94027	50.54196	73.68784	
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
